Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
I have a dream,History,Event,,,0,1,14
I wanna be a billionaire,Music,Lyrics,,,1,1,24
I want to break free,Music,Lyrics,,,0,2,20
"I'm blue, da ba dee da ba di",Music,Lyrics,,1,1,1,28
I'm every women,Music,Lyrics,,,1,1,15
ibuprofen,Math and Science,,,,1,2,9
Idi Amin,People and Characters,Politician,,,0,3,8
Ikigai,Language and Literature ,,,,0,2,6
Imagine all the people,Music,Lyrics,,,1,2,22
imagine dragons,People and Characters,Music,,,1,1,15
IMAM Haron,People and Characters,,,1,1,2,10
In the 18 Area,Music,Lyrics,,,1,3,14
In the Meantime,Music,Lyrics,,1,1,2,15
Indaba,Culture,,,1,1,3,6
Independence Day,Events,,,,0,2,16
India,Geography,Country,,,0,1,5
Indonesia,Geography,Country,,,0,2,9
Industrial Revolution,History,Event,,,1,2,21
inside out,Movies,,,,1,2,10
Internet of Things,Technology,,,,0,3,18
invictus,Movies,South Africa,,1,1,2,8
iPad,Things,,,,0,1,4
iPHONE SE,Things,,,,0,2,9
Isabel Perón,People and Characters,,,,0,3,12
Isibindi,Culture,,,1,0,3,8
Isidingo,TV Show,,,1,0,2,8
Ismaël Lô,Music,Artist,,,0,3,9
Israel,Geography,Country,,,0,1,6
it's too late to apologize,Music,Lyrics,,,0,1,26
Italy,Geography,Country,,,0,1,5
jack and the beanstalk,Language and Literature ,,,,0,1,22
Jack Roosevelt Robinson,People and Characters,Sports,,,0,3,23
Jägerbomb,Food and Drink,Drink,,,0,2,9
Jakarta,Geography,City,Capital,,0,3,7
jake White,People and Characters,,,,0,2,10
James Blunt,People and Characters,Music,Artist,,0,1,11
James Cleveland Owens,People and Characters,Sports,,,0,2,21
James Francis Thorpe,People and Characters,Sports,,,0,2,20
James Stockdale,People and Characters,,,,0,2,15
jamie oliver,People and Characters,,,,0,1,12
Jan Smuts,People and Characters,Politician,,1,1,2,9
jeep,People and Characters,,,,1,1,4
jelly tots,Food and Drink,,,1,0,1,10
Jenna Marbles,People and Characters,Youtube,,,0,3,13
Jennifer Lawrence,People and Characters,Actor,,,1,2,17
Jerry Rice,People and Characters,Sports,,,1,3,10
Joe Barber,Movies,South Africa,,1,0,2,10
Joe Rogan Podcast,TV Show,,,,1,1,17
Johann Rupert,People and Characters,Politician,,1,1,3,13
Johannes Gutenberg,People and Characters,,,1,0,3,18
Johannesburg,Geography,City,,1,1,1,12
John Herschel,People and Characters,,,,0,3,13
John Smit,People and Characters,Sports,Rugby,,0,2,9
Johnny Clegg,People and Characters,Music,Artist,1,1,1,12
Johnny Depp,People and Characters,Actor,,,1,1,11
Johnson & Johnson,Companies,,,,0,1,17
Jon Jones,People and Characters,Sports,,,1,2,9
Jonty Rhodes,People and Characters,Sports,Cricket,1,0,2,12
JPMorgan,Companies,,,1,0,2,8
Juffrou Is 'n Monster,Language and Literature ,Book,,1,0,3,21
Julia Roberts,People and Characters,Actor,,,1,1,13
July's People ,Language and Literature ,Book,,,0,3,14
Jumper,Movies,,,,1,2,6
Jurassic Park,Movies,,,,1,1,13
Just keep swiming,Music,Lyrics,,1,1,1,17
justin timberlake,People and Characters,Music,,,1,1,17
Kabaddi,Sports,,,,0,3,7
Kabhi Kushi Kabhi Gham,Movies,Indian,,,0,3,22
Kabul,Geography,City ,,,0,3,5
Kai Cenat,People and Characters,Streamer,,,0,3,9
kaizer chiefs,People and Characters,,,,0,1,13
Kakapo,Animals,,,,0,3,6
Kal Ho Naa Ho,Movies,Indian,,,1,3,13
Kangaroo,Animals,,,,0,1,8
Kanto Earthquake,History,Event,,,1,2,16
Kanye West,People and Characters,Music,Artist,,0,1,10
kap tol,Games,Culture,,,0,3,7
"Kaptein, van die sailor ",Music,Lyrics,,1,1,1,24
Kashmir,Music,Song,,,1,3,7
Kat and the Kings,Movies,South Africa,,1,0,3,17
Kaytranada,People and Characters,Music,Artist,,1,2,10
Keanu Reeves,People and Characters,Actor,,,0,1,12
Keeping Up with Kardashians,TV Show,,,,1,1,27
Kenya,Geography,Country,,,0,2,5
KFC,Companies,,,,1,1,3
Khabib Nurmagomedov,People and Characters,Sports,UFC,,0,2,19
Khoi and San,People and Characters,South Africa,,1,1,2,12
Kill Bill,Movies,,,,0,2,9
Killer Whale,Animals,,,,0,2,12
Kimchi,Food and Drink,Meal,,,1,2,6
king cone,People and Characters,,,,0,2,9
King of the air,Events,,,,1,3,15
King of the Hill,TV Show,,,,1,3,16
Kinshasa,Geography,City,,,0,3,8
Kiss me thru phone,Music,Lyrics,,,1,1,18
Kite runner,Language and Literature ,Book,,,1,2,11
Klein Karoo,Geography,Landmarks,,,1,2,11
klipdrift,Food and Drink,,,,0,2,
Kobe Bryant,People and Characters,Sports,Basketball,,0,1,11
Koeksisters,Culture,,,1,1,1,11
Koesisters,Culture,,,1,0,1,10
Kombi,Culture,,,1,1,2,5
Komodo Dragon,Animals,,,,1,2,13
Koos Bekker,People and Characters,Politician,,,0,2,11
Korean War,History,South Africa,,,0,2,10
Krypton,Math and Science,,,,0,3,7
Kuch Kuch Hota Hai,Movies,Indian,,,1,2,18
Kudu,Animals,,,,0,2,4
Kurosaki Ichigo,People and Characters,Anime,,,1,3,15
Kwaito,Culture,,,1,1,2,6
Kylian Mbappé,People and Characters,Sports,Soccer,,1,3,13
Laaitie,Culture,,,1,1,1,7
Labour Day,Events,,,,1,1,10
LaMelo Ball,People and Characters,Sports,Basketball,,0,3,11
Lance Armstrong,People and Characters,Sports,,,0,1,15
Laos,Geography,City,,,0,3,4
Larry Bird,People and Characters,Sports,Basketball,,0,2,10
last christmas,Events,,,,0,1,
Lebonon,Geography,City,,,1,2,7
LeBron James,People and Characters,Sports,Basketball,,1,1,12
Led Zeppelin,People and Characters,Music,Artist,,0,1,12
Lekker,Culture,,,1,1,1,6
lemon creams,Food and Drink,,,,1,1,12
Lemur,Animals,,,,0,2,5
Leonardo DiCaprio,People and Characters,Actor,,,0,1,17
Lesotho,Geography,Country,,1,1,1,7
let it burn,Music,Lyrics,,,1,1,11
let me hold you down,Music,Lyrics,,,0,2,20
Let the cat out of the bag ,Language and Literature ,,,,0,2,27
Let the Right One In,Movies,,,,0,2,20
Lets go 50/50 ,Music,,,1,1,2,14
Lewis Hamilton,People and Characters,Sports,F1,,1,1,14
Liberation Day,Events,Holidays,,,0,3,14
liger,Animals,,,,0,2,5
Light Yagami,People and Characters,Anime,,,1,3,12
like a g6,Music,,,,0,1,9
Lilly Singh,People and Characters,Youtube,,,1,3,11
Line of Duty,TV Show,,,,1,3,12
Lion's ear,Nature,South Africa,,1,0,3,10
Lionel Messi,People and Characters,Sports,soccer,,1,1,12
"Lions, Tigers, Bears, Oh My!",Language and Literature ,,,,0,2,28
Lisbon,Geography,City,Capital,,0,2,6
Little Prince,Language and Literature ,Book,,,1,2,13
Liza Koshy,People and Characters,Youtube,,,0,3,10
Lizzie Magie,People and Characters,,,,0,2,12
Logan Paul,People and Characters,Youtube,,,1,2,10
london,Geography,,,,0,1,
Long Walk to Freedom,Movies,South Africa,,1,1,1,20
Looney Tunes,TV Show,,,,1,1,12
lord of the flies,Language and Literature ,Book,,,0,2,17
lord of the rings,Language and Literature ,Book,,,0,1,17
Los Angeles,Geography,City,,,1,2,11
Lost,TV Show,,,,0,1,4
Louis Armstrong,People and Characters,,,,1,2,15
Louis Vuitton,Companies,,,,0,1,13
Love Island,TV Show,,,,1,1,11
Luciano Pavarotti,People and Characters,Music,Artist,,1,3,17
Lucky Dube,People and Characters,Music,,1,0,2,10
Lucky Star,Food and Drink,,,1,1,2,10
Luxembourg,Geography,Country,,,0,3,10
Lynx,Animals,,,,1,2,4
Macbeth,Language and Literature ,Plays,,,0,1,7
Machu Picchu,Geography,Landmarks,,,0,2,12
Mad Men,TV Show,,,,1,2,7
Madam & Eve,TV Show,,,1,1,2,11
madonna,People and Characters,,,,1,1,7
Madrid,Geography,City,,,0,1,6
Magic Johnson,People and Characters,Sports,Basketball,,1,2,13
Magna Carta,History,Event,,,0,2,11
magnum opus,Language and Literature ,,,,1,3,11
Mahatma Gandhi,People and Characters,Politician,,,1,2,14
maher zain,Music,Artist,,,1,3,10
Maine Coon,Animals,,,,0,2,10
Make the circle bigger,Culture,,,,0,2,22
Malaysia,Geography,Country,,,1,1,8
Malcolm Gladwell,People and Characters,Literature,,,1,2,16
Maldives,Geography,Country,,,1,3,8
Mampara,Culture,,,1,1,3,7
Manatee,Animals,,,,0,2,7
manchester,Geography,,,,0,1,
Mandalorian,TV Show,,,,1,3,11
Mansa musa,People and Characters,Music,Artist,,1,2,10
Mantis Shrimp,Animals,,,,1,3,13
Maoist China,History,Event,,,0,3,12
Marais Viljoen,People and Characters,Politician,,1,0,2,14
Mardi Gras,Events,,,,1,2,10
Mariah Carey,People and Characters,Music,Artist,,0,1,12
Marie Curie,People and Characters,,,,1,2,11
Marikana Massacre,History,South Africa,,,0,3,17
Mark fish,People and Characters,Sports,Soccer,1,1,2,9
Mark Ruffalo,People and Characters,Actor,,,1,2,12
Mark Shuttleworth,People and Characters,,,,1,1,17
Marlon Brando,People and Characters,,,,0,3,13
Marnus Labuschagne,People and Characters,Sports,Cricket,,1,3,18
mars,Geography,,,,0,1,
Martin Luther King Jr. Day,Events,,,,0,2,26
Martina Navratilova,People and Characters,Sports,Tennis,,0,3,19
Masashi Kishimoto,People and Characters,,,,0,3,17
Mascara,Things,triplets,,,1,1,7
Massmart,Companies,,,,1,3,8
MasterChef,TV Show,,,,1,2,10
matchbox,Things,,,,0,1,8
Matt Damon,People and Characters,Actor,,,1,1,10
Maxwell's Equation,Math and Science,,,,1,3,18
McDonald's,Companies,,,,1,1,10
Mechanical Keyboard,Technology,,,,0,2,19
Melktert,Food and Drink,,,1,0,2,8
Memorial Day,Events,,,,0,2,12
"Meow, Meow, Meow",Language and Literature ,Phonics,,,1,1,16
Meryl Streep,People and Characters,Actor,,,0,2,12
Met Eish Bra,Culture,,,1,1,2,12
Metal Gear Solid,Games,,,,1,3,16
Mexico,Geography,Country,,,1,1,6
Mexico City,Geography,City,,,0,1,11
michael buble,People and Characters,,,,0,2,13
Michael Jordan,People and Characters,Sports,basketball,,0,1,14
Michael Phelps,People and Characters,Sports,,,1,1,14
Michael Schumacher,People and Characters,Sports,F1,,1,1,18
Mickey Mantle,People and Characters,Sports,,,1,2,13
Microphone,Things,,,,1,1,10
Microsoft Teams,Companies,,,1,1,2,15
Mike Tyson,People and Characters,Sports,Boxing,,0,1,10
Mimosa,Food and Drink,Drink,,,1,2,6
Minecraft,Games,,,,1,2,9
minnie mouse,People and Characters,,,,1,1,12
Miriam Makeba,People and Characters,Music,,,0,2,13
MKBHD,People and Characters,Youtube,,,0,3,5
MMA,Sports,,,,0,1,3
Möbius Strip,Math and Science,,,,0,3,12
moby dick,Language and Literature ,Book,,,0,1,9
Mocha,Food and Drink,,,,0,2,
Mohamed Salah,People and Characters,Sports,Soccer,,1,2,13
Momentum,Math and Science,Company,,,1,1,8
Monaco,Geography,Country,,,0,2,6
Monex,Companies,,,,0,3,5
Monkey D. Luffy,People and Characters,Anime,,,1,2,15
Monkey Pox,Math and Science,,,,0,2,10
Monopoly,Games,Boardgame,,,1,1,8
Montenegro,Geography,Country,,,0,3,10
MoParks,Companies,,,1,0,2,7
morse code,Technology,,,,1,2,10
Moscow,Geography,City,,,0,2,6
Mother Teresa,People and Characters,,,,0,2,13
mother's day,Events,,,,0,1,
Motherboard,Technology,,,,0,2,11
Motherwell,Geography,City ,,,0,3,10
Mount Everest,Geography,Landmarks,,,0,1,13
Mount Fuji,Geography,Landmarks,,,1,2,10
Mount Rushmore,Geography,Landmarks,,,0,3,14
Moussaka,Food and Drink,Meal,,,1,3,8
Mowbray Suburbs,People and Characters,,,,0,2,15
Mozzarella,Food and Drink,,,,1,1,10
mr bones,Movies,,,,1,1,8
MrBeast,People and Characters,Youtube,,,0,2,7
mrs ball's,Food and Drink,,,,1,1,10
MTN,Companies,,,,0,1,3
Muammar Gaddafi,People and Characters,Politician,,,0,2,15
Muhammad Ali,People and Characters,Sports,,1,0,1,12
Muti,Culture,,,1,0,3,4
Muvhango,TV Show,,,1,1,2,8
My sister's keeper,Language and Literature ,Book,,,0,3,18
Mzanzi Fo sho,Music,,,1,0,3,13
mzoli's,Geography,Places,,,1,2,7
Nadia Comaneci,People and Characters,Sports,GYmnastists,1,1,2,14
Nadine Gordimer,People and Characters,Politician,,,1,2,15
Nagasaki,History,,,,0,1,8
Naked Insurance,Companies,,,,0,1,15
Naked Mole-Rat,Animals,,,,0,3,14
Namaqualand,Geography,Landmarks,,,0,2,11
Napoleonic Wars,History,Wars,,,0,3,15
Narcos,TV Show,,,,1,3,6
Narnia,Language and Literature ,Places,,,0,1,6
Naspers,Companies,,,1,1,2,7
Natalie Portman,People and Characters,Actor,,,0,2,15
National Women's Day,Events,Holidays,,1,1,2,20
Nauru,Geography,Country,,,1,3,5
Neil Armstrong,People and Characters,,,,0,1,14
Nelly Furtado,People and Characters,Music,Artist,,1,2,13
Nelson Mandela,People and Characters,Politician,,1,1,1,14
Neon Genesis Evangelion,TV Show,Anime,,,1,3,23
Netcare,Companies,,,1,1,2,7
Netflix,Companies,,,,1,1,7
Netherlands,Geography,Country,,,1,2,11
New Delhi,Geography,City,Capital,,0,1,9
New Year’s Day,Events,,,,0,1,14
New York,Geography,City,,,1,1,8
New Zealand,Geography,Country,,,0,1,11
Newton's Second Law,Math and Science,,,,0,3,19
Nickel,Math and Science,,,,0,2,6
Nicky Oppenheimer,People and Characters,,,,0,2,17
night in tunisia,Music,Song,,,1,3,16
Nik Naks,Food and Drink,,,1,0,1,8
Nike,Companies,,,,0,1,4
NItrogen,Math and Science,,,,0,1,8
Nkosi,Culture,,,1,1,2,5
"No Woman, No Cry",Music,Lyrics,,,1,2,16
noem my skollie,Language and Literature ,,,1,0,2,15
nokia ,Companies,,,,1,1,
Nokia 3310,Technology,Things,,,1,1,10
Nooit,Culture,,,1,1,2,5
Noot vir Noot,TV Show,,,1,1,2,13
North Atlantic Treaty Organization,History,,,,1,3,34
Northern Lights,Nature,,,,0,2,15
Norway,Geography,Country,,,0,2,6
Notre Dame,Geography,,,,1,2,
Novak Djokovic,People and Characters,Sports,,,1,3,14
NSFAS,Companies,,,1,0,1,5
NVIDIA ,Companies,,,,1,2,7
o.r. tambo international airport,Geography,,,,0,2,
Ocean Basket,Companies,,,,1,1,
Ocelot,Animals,,,,0,2,6
Okapi,Animals,,,,0,3,5
Oke,Culture,,,1,1,2,3
Oktoberfest,Events,,,,1,2,11
Old Fashioned,Food and Drink,Drink,,,0,3,13
Old Mutual,Companies,,,,0,1,10
Oliver Tambo,People and Characters,Politician,,1,1,2,12
Oliver Twist,Language and Literature ,Book,,,1,1,12
On-on,Games,,,,0,1,5
One Flew Over the Cuckoo's Nest,Movies,,,,1,2,31
One Piece,TV Show,Anime,,,0,2,9
Oops!... I did it again,Music,Lyrics,,,1,1,23
oppenheimer,Movies,,,,0,2,11
Oppikoppi,Events,,,1,0,3,9
Orania,Geography,Landmarks,,,1,1,6
"Oranje, Blanje, Blou",History,triplet,,,0,3,20
Origin of Species,Language and Literature ,Book,,,0,2,17
Orodruin,Language and Literature ,Places,,,0,3,8
Orphan Black,TV Show,,,,1,3,12
Oslo,Geography,City,Capital,,1,2,4
OTP,Technology,,,,1,2,3
Ottawa,Geography,City,,,0,2,6
Ouroboros,history,,,,1,3,9
Outliers,Language and Literature ,,,,0,1,8
Oxygen,Math and Science,,,,0,1,6
Ozark,TV Show,,,,0,3,5
ozzy osbourne,People and Characters,,,,0,2,13
P. W. BOtha,People and Characters,Politician,,1,0,2,11
Pac-Man,Games,,,,1,1,7
Pad Thai,Food and Drink,Meal,,,1,3,8
Padel,Sports,,,,1,1,5
Padkos,Culture,,,1,0,2,6
Pain and Glory,Movies,,,,1,2,14
pakistan,geography,,,,0,1,
Palace of Versailles,Geography,Landmarks,,,0,2,20
Palau,Geography,Country,,,0,3,5
Pan's Labyrinth ,Movies,,,,1,2,16
Pang Doodmaak,Language and Literature ,Book,,1,0,3,13
Pangea,Geography,Landmarks,,,0,2,6
Pangolin,Animals,,,,0,3,8
Parasite,Movies,,,,1,2,8
Paris,Geography,City,,,0,1,5
Parkour,Sports,,,,0,2,7
Parks and Recreation,TV Show,,,,1,3,20
Parmesan,Food and Drink,,,,1,1,8
Party in the USA,Music,Lyrics,,,1,2,16
Patrice Motsepe,People and Characters,,,,1,2,15
patricia de lille,People and Characters,Politician ,,,1,2,17
Paul Kagame,People and Characters,Politician,,,1,2,11
Paul Levesque,People and Characters,Sports,,,1,2,13
Peacock,Animals,,,,0,1,7
Pearl Harbor,History,Event,,,0,1,12
pearl harbour,Events,,,,0,1,
pedro's,Companies,South Africa,,1,0,2,7
Pegasus Spyware,Companies,,,,1,1,15
Peking Duck,Food and Drink,Meal,,,0,3,11
Peloponnesian War,History,Wars,,,0,3,17
Penicillin,Math and Science,,,,0,2,10
Pennsylvania,Geography,Places,,,0,2,12
Peppermint Crisp,Food and Drink,,,,1,2,16
Pepsi,Companies,,,,0,1,5
Perks of being a wallflower,Language and Literature ,Book,,,0,3,27
Perlemoen,Food and Drink,,,,1,3,9
Peru,Geography,Country,,,0,2,4
Petra,Geography,Landmarks,,,0,2,5
Petros Sampras,People and Characters,Sports,,1,0,3,14
PewDiePie,People and Characters,Youtube,,1,0,3,9
Phetogo Molawa,People and Characters,South Africa,,,1,3,14
Philadelphia,Geography,Places,,,0,3,12
Pho,Food and Drink,Meal,,,0,1,3
Photosynthesis,Math and Science,,,,0,1,14
Phumakim,Music,Lyrics,,1,1,3,8
Pick 'n Pay,Companies,,,,1,1,11
Pickleball,Sports,,,,1,2,10
Pictionary,Games,Boardgame,,,1,2,10
Pieter Groenewald,People and Characters,Politician,,,1,3,17
Pillars of Earth,Language and Literature ,Book,,,0,3,16
Pillow fighting,Sports,,,,0,2,15
Pina Colada,Food and Drink,Drink,,,0,2,11
Plate Tectonics,Math and Science,,,,0,2,15
Platypus,Animals,,,,1,2,8
Pluto,Geography,planet,,,1,1,5
Pocono Mountains,Geography,Places,,,0,3,16
Pokémon,Games,,,,1,1,7
Pokimane,People and Characters,Streamer,,,1,3,8
Portishead,People and Characters,Music,Artist,,1,3,10
Portugal,Geography,Country,,,1,1,8
Potala Palace,Geography,Landmarks,,,1,2,13
Potato Warras,Food and Drink,,,,1,2,13
Potjiekos,Food and Drink,,,1,0,2,9
Prague,Geography,Country,,,0,2,6
praying mantis,Animals,,,,0,1,14
pressure cooker,Things,,,,1,2,15
Pretoria,Geography,City,,1,0,1,8
Pride and Prejudice,Language and Literature ,Book,,,0,2,19
prince william,People and Characters,,,,0,1,14
Princess Leia,People and Characters,,,,0,3,13
Princess Mononoke,Movies,,,,0,3,17
Prison Break,TV Show,,,,1,2,12
prodigal son,TV Show,,,,1,3,12
Project Runway,TV Show,,,,0,3,14
Pronutro,Food and Drink,,,,1,2,8
PROOF OF STAKE,Technology,,,,1,3,14
Psycho,Movies,,,,0,2,6
Pulp Fiction,Movies,,,,0,1,12
Puma,Animals,,,,1,1,4
Pumped up kicks ,Music,Lyrics,,,0,2,16
Pursuit of Happyness,Movies,,,,1,2,20
Pyramids of Giza,Geography,Landmarks,,,0,2,16
Pythagorean Theorem,Math and Science,,,,0,2,19
"quack, quack, quack",Language and Literature ,Phonics,,,0,1,19
Quagga,Culture,,,1,1,2,6
quantum computing,Technology,,,,0,3,17
Queenstown,Geography,,,,0,2,10
Queer Eye for the Straight Guy,TV Show,,,,1,3,30
Quentin Tarantino,People and Characters,Director,,,0,2,17
Quidditch,Sports,,,,1,2,9
R Kelly,People and Characters,Music,Artist,,0,1,7
Rabbit,Animals,,,,0,1,6
Raccoon,Animals,,,,0,1,7
Rafael Nadal,People and Characters,Sports,Tennis,,1,1,12
Rainforest,Nature,,,,1,1,10
Raise Red Lantern,Movies,,,,1,2,17
RAM,Technology,,,,0,1,3
Rami Malek,People and Characters,Actor,,,0,2,10
rat king,Math and Science,,,1,1,2,8
Ray Brown,People and Characters,Music,Artist,,0,3,9
Ray tracing,Technology,,,,1,3,11
"Ready, Set, Go",Language and Literature ,triplets,,,0,1,14
Real Housewives,TV Show,,,,0,2,15
Red Dead Redemption,Games,,,,0,2,19
"Red Light, Green Light",Games,,,,1,3,22
Red Panda,Animals,,,,1,1,9
red rover,Games,,,,1,2,9
renault,Companies,,,,1,2,
REQUIEM FOR A DREAM ,Movies,,,,1,3,20
Rhodes must fall,History,South Africa,,,0,1,16
Rick and Morty,TV Show,,,,1,2,14
rihanna,People and Characters,,,,1,1,7
Ring Light,Things,,,,0,1,10
RINGO STARR,People and Characters,Music,artist,,0,2,11
Rio Carnival,Events,,,,0,2,12
Risk,Games,,,,1,2,4
Rivonia Trial,History,,,,0,3,13
Robert Downey Jr.,People and Characters,Actor,,,0,1,17
Robert Mugabe,People and Characters,Politician,,,0,2,13
Robot,Culture,,,1,1,2,5
Robson Walton,People and Characters,Book,,,1,2,13
Rocky Aur Rani Ki Prem Kahani,Movies,Indian,,,1,3,29
Roger Federer,People and Characters,Sports,Tennis,,0,2,13
Rome,Geography,City,,,0,1,4
ron weasley,People and Characters,,,,1,1,11
Ronda Rousey,People and Characters,Sports,UFC,,0,2,12
Rondavel,Culture,,,1,1,2,8
Roosterkoek,Food and Drink,,,1,0,2,11
Royal Dutch Shell,Companies,,,1,1,3,17
Rubik's Cube,Things,,,,1,1,12
Run Jozi,Music,Lyrics,,1,1,2,8
Running of the Bulls (Pamplona),Events,,,,1,3,31
Russia,Geography,Country,,,1,1,6
Russian Roulette,Games,,,,1,2,
Ryan Higa,People and Characters,Youtube,,,1,3,9
Ryan Reynolds,People and Characters,Actor,,,1,1,13
Sachin Tendulkar,People and Characters,Sports,,,1,3,16
Saddam Hussein,People and Characters,Politician,,,0,2,14
Sago Pudding,Food and Drink,,,,1,3,12
Saitama,People and Characters,Anime,,,1,3,7
Saleh Bbq Tonight ,Companies,,,,0,2,18
Sam Smith,People and Characters,Music,,,0,2,9
Samuel L. Jackson,People and Characters,Actor,,,1,1,17
San Salvador,Geography,City,,,0,3,12
Sandman,Language and Literature ,Book,,,0,2,7
Sangoma,Culture,,,1,0,2,7
Sanlam,Companies,,,,1,1,6
Santiago,Geography,City,,,1,2,8
São Tomé and Príncipe,Geography,Country,,,0,3,21
Sapiens,Language and Literature ,,,,1,1,7
Sarafina,Movies,South Africa,,1,1,2,8
Sarmie,Culture,,,1,1,3,6
Sashimi,Food and Drink,Meal,,,1,2,7
Sasol,Companies,,,,0,1,5
Satrix,Companies,,,,0,3,6
Saudi Arabia,Geography,Country,,,0,1,12
Saudi Aramco,Companies,,,1,1,3,12
Savanna,Nature,,,,0,1,7
say ma now,Culture,,,,1,2,10
say my name,Music,Lyrics,,,1,2,11
Scarlett Johansson,People and Characters,Actor,,,0,1,18
Sceletium,Nature,South Africa,,1,1,2,9
Schabir Shaik,People and Characters,Politician,,,1,2,13
Scooby-Doo,TV Show,,,,1,2,10
Scorpions,Companies,Animals,,1,1,2,9
scotland yard,Geography,,,,0,2,
Sebastian Vettel,People and Characters,Sports,F1,,0,3,16
Secretarybird,Animals,,,,0,3,13
Section 33,Math and Science,,,,0,3,10
See both sides like Chanel,Music,Lyrics,,,1,2,26
Seinfeld,TV Show,,,,0,3,8
Selfie Stick,Things,,,,0,1,12
sellotape,Things,,,,1,1,9
Seoul,Geography,City,,,0,2,5
Serena Williams,People and Characters,Sports,Tennis,,0,2,15
Sergio Mendez,People and Characters,Music,,,0,2,13
SEX Pistols,Music,Artist,,,1,3,11
Shaka,People and Characters,,,,1,2,5
Shane Dawson,People and Characters,Youtube,,,0,3,12
Shaquille O'Neal,People and Characters,Sports,Basketball,,0,2,16
Shard,Geography,Landmarks,,,0,3,5
Sharpeville,History,South Africa,,,1,1,11
Sheikh Hasina,People and Characters,Politician,,,1,3,13
Shenzhen,Geography,City,,1,0,2,8
Sherlock,TV Show,,,,1,2,8
Shining,Language and Literature ,Book,,,0,2,7
Shisa Nyama,Food and Drink,,,,1,3,11
Shoebill,Animals,,,,0,3,8
Shoprite,Companies,,,,1,1,8
Shrek 3,Movies,,,,1,1,7
Silence of Lambs,Movies,,,,0,2,16
Silent NIGHt,Music,,,,1,2,12
Silver,Math and Science,,,,1,1,6
Silverfish,Animals,,,,0,1,10
Simone Biles,People and Characters,Sports,GYmnatists,,1,3,12
Simpsons,TV Show,,,,0,1,8
Sinkhole,Nature,,,,0,2,8
Sister Bettina,Music,South Africa,,1,1,1,14
SISTERHOOD OF THE TRAVELING PANTS,Movies,,,,1,2,33
Sistine Chapel,Geography,Landmarks,,1,0,2,14
Siya Kolisi,People and Characters,Sports,Rugby,,0,1,11
Skeem Saam,TV Show,,,1,1,3,10
skilpoppe,Language and Literature ,Book,,1,1,3,9
Sky News,TV Show,,,,1,1,8
Slack,Companies,,,,1,2,5
Slash,People and Characters,Music,,,0,2,5
Slaughterhouse-Five,Language and Literature ,Book,,,1,3,19
Sloth,Animals,,,,1,1,5
Slumdog Millionaire,Movies,,,,0,1,19
Smiley,Food and Drink,,,1,0,3,6
Smosh,People and Characters,Youtube,,,1,3,5
Snow Leopard,Animals,,,,0,1,12
Soccer,Sports,,,,0,1,6
Socrates,People and Characters,,,,0,3,8
Softshell Turtle,Animals,,,,1,3,16
Solomon Mahlangu,People and Characters,Politician,,,1,3,16
Somalia,Geography,Country,,,0,3,7
Son Goku,People and Characters,Anime,,,1,1,8
Sopranos,TV Show,,,,0,2,8
South Africa,Geography,Country,,1,1,1,12
south america,Geography,,,,0,1,13
South Korea,Geography,Country,,,0,1,11
South Park,TV Show,,,,1,1,10
Soviet Union,History,,,,0,2,12
Soweto Uprising,History,South Africa,,1,0,1,15
Space Race,History,Event,,,1,2,10
Spain,Geography,Country,,,0,1,5
Spanish Flu,History,Event,,,0,2,11
Spider-Man,Movies,,,,1,1,10
Spotify,Companies,,,,0,1,7
spud,Movies,,,,0,2,4
St. Basil's Cathedral,Geography,Landmarks,,,0,3,21
St. Patrick's Day,Events,Holidays,,,0,2,17
Standard Bank,Companies,,,,1,1,13
Star Trek,TV Show,,,,1,2,9
Star Wars,Movies,,,,1,1,9
Star-Nosed Mole,Animals,,,,0,3,15
Starlink,Technology,,,,0,3,8
Start with Why,Language and Literature ,,,,0,2,14
Statue of Liberty,Geography,Landmarks,,1,0,1,17
stenography,Things,,,,0,3,11
STEP BROTHERS ,Movies,,,,1,1,14
step up 4,Movies,,,,0,1,9
Steri stumpie,Food and Drink,,,1,1,1,13
Sterling Golden,People and Characters,Sports,wwe,,0,3,15
stethoscope,Things,,,,1,2,11
Steve Biko,People and Characters,Politician,,1,1,1,10
Steve Redgrave,People and Characters,Sports,,,1,2,14
Steven Spielberg,People and Characters,Director,,,1,2,16
Stock Market Crash,History,Event,,,0,2,18
Stockholm,Geography,City,Capital,1,0,3,9
stokvel,Culture,,,1,1,2,7
Stone Cold Steve Austin,People and Characters,Sports,WWE,,0,2,23
Stonehenge,Geography,Landmarks,,,0,3,10
"Stop, Drop, Roll",Language and Literature ,triplets,,,1,1,16
Stranger Things,TV Show,,,,1,2,15
Street Fighter ,Games,,,,1,1,15
suez canal,Geography,Landmarks,,1,0,2,10
"Sugar, Spice and Everything Nice",Language and Literature ,,,,0,2,32
Super Mario Bros.,Games,,,,1,1,17
Superego,Music,,,,1,3,8
Superman,People and Characters,,,,0,1,8
Superstore,TV Show,,,,1,1,10
Suriname,Geography,Country,,,0,3,8
Survivor,TV Show,,,,0,1,8
Sweden,Geography,Country,,,0,2,6
Sweet Caroline,Music,Lyrics,,1,1,1,14
Swiss,Food and Drink,,,,0,1,5
swiss army knife,Things,,,,1,1,16
