Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
Casey Neistat,People and Characters,Youtube,,1,1,2,13
matchbox,Things,,,,0,1,8
Pepsi,Companies,,,,0,1,5
AfrikaBurn,Events,,,1,0,2,10
Pride and Prejudice,Language and Literature ,Book,,,0,2,19
Crusades,History,,,,0,2,8
YMCA,Music,Lyrics,,,0,1,4
Penicillin,Math and Science,,,,0,2,10
D-Day,History,,,,1,2,5
1 2 Step,Music,,,,1,2,8
All i want for christmas is you,Music,Lyrics,,,1,2,31
bang bang bang,Music,Lyrics ,triplets,,0,2,14
beautiful girl,Music,Lyrics,,,1,2,14
Plate Tectonics,Math and Science,,,,0,2,15
Cassper Nyovest,People and Characters,Music,,1,0,2,15
Sandman,Language and Literature ,Book,,,0,2,7
best of both worlds,Music,,,,1,2,19
Champagne papi,People and Characters,Music,Artist,,1,2,14
chester williams,People and Characters,,,,0,2,16
"Bet on it, bet on it",Music,Lyrics,,,0,2,20
can't get you out of my head,Music,Lyrics,,,1,2,28
Vuvuzela,Culture,,,1,1,1,8
Burning Man,Events,,,,0,2,11
V&A Waterfront,Geography,Places,,1,0,1,14
venus,Geography,,,,0,1,
French Revolution,History,,,,0,2,17
Curious Case of Benjamin Button,Movies,,,,0,2,31
higgs boson,Technology,,,,1,2,11
DEVIL WEARS PRADA ,Movies,,,,1,2,18
Microphone,Things,,,,1,1,10
Ring Light,Things,,,,0,1,10
Chris Evans,People and Characters,Actor,,,1,2,11
Victoria Falls,Geography,Landmarks,,,0,1,14
"WP, JOU LEKKER DING",Culture,,,1,1,1,19
Isidingo,TV Show,,,1,0,2,8
Despacito,Music,Lyrics,,1,1,2,9
Athens,Geography,City,,,0,2,6
Duran Duran,Music,Lyrics,,,1,2,11
Berlin,Geography,City,,,0,2,6
Shining,Language and Literature ,Book,,,0,2,7
Chris Hani,People and Characters,Politician,,1,0,2,10
Kimchi,Food and Drink,Meal,,,1,2,6
Berlin Wall,Geography,Landmarks,,,0,2,11
Chris Hemsworth,People and Characters,Actor,,,1,2,15
Chris Pratt,People and Characters,Actor,,,0,2,11
Christopher Nolan,People and Characters,Actor,,,1,2,17
Cleopatra,People and Characters,,,,1,2,9
Coldplay,People and Characters,Music,,,1,2,8
Daniel Craig,People and Characters,,,,0,2,12
Danny K,People and Characters,Music,Artist,1,1,2,7
David Kramer,People and Characters,South Africa,,1,0,2,12
klipdrift,Food and Drink,,,,0,2,
Denzel Washington,People and Characters,Actor,,,1,2,17
Desmond Tutu,People and Characters,Politician,,1,0,2,12
Diego Maradona,People and Characters,Sports,Soccer,,1,2,14
Die hard,Movies,,,,0,2,8
Mad Men,TV Show,,,,1,2,7
Dricus du Plessis,People and Characters,Sports,UFC,1,1,2,17
"Earth, Wind and Fire",People and Characters,Music,Artist,,1,2,20
bethlehem,Geography,Landmarks,,,0,2,9
Emma Stone,People and Characters,Actor,,,0,2,10
Eyedress,People and Characters,Artist,,,1,2,8
fergie,People and Characters,,,,1,2,6
freshlyground,People and Characters,Music,,,1,2,13
Pick 'n Pay,Companies,,,,1,1,11
FW de Klerk,People and Characters,Politician,,1,0,2,11
George Best,People and Characters,Sports,,,1,2,11
George Herman Ruth,People and Characters,Sports,,,0,2,18
puma,Companies,,,,0,1,
Start with Why,Language and Literature ,,,,0,2,14
Graça Machel,People and Characters,South Africa,,,1,2,12
"Sugar, Spice and Everything Nice",Language and Literature ,,,,0,2,32
district 9,Movies,South Africa,,1,1,2,10
Django Unchained,Movies,,,,1,2,16
Ek wil huis toe gaan,Music,Lyrics,,1,0,2,20
Han Solo,People and Characters,,,,0,2,8
Formula E,Sports,,,,0,2,9
FAHRENHEIT 9/11 ,Movies,,,,1,2,16
Brasília,Geography,City,,,1,2,8
harvey weinstein,People and Characters,,,,1,2,16
heidi,People and Characters,,,,1,2,5
Caracal,Animals,,,,0,2,7
Four Corners,Movies,South Africa,,1,0,2,12
Coati,Animals,,,,1,2,5
Gold Rush,History,,,,0,2,9
heinz winckler,People and Characters,,,,1,2,14
Catan,Games,Boardgame,,,0,2,5
Fela in versace,Music,Lyrics,,1,1,2,15
hurt so bad ,Music,Lyrics,,1,1,2,12
friday the thirteenth,Movies,,,,1,2,21
Helen Suzman,People and Characters,Politician,,,0,2,12
Hendrick Verwoerd,People and Characters,Politician,,,1,2,17
Madam & Eve,TV Show,,,1,1,2,11
Buckingham Palace,Geography,Landmarks,,,0,2,17
Sanlam,Companies,,,,1,1,6
Henry Ford,People and Characters,,,,0,2,10
IMAM Haron,People and Characters,,,1,1,2,10
Get Out,Movies,,,,0,2,7
Hadedas,Animals,South Africa,,1,0,2,7
Lucky Star,Food and Drink,,,1,1,2,10
jake White,People and Characters,,,,1,2,10
Cape Town Dance Festival,Events,,,1,1,2,24
MasterChef,TV Show,,,,1,2,10
Buenos Aires,Geography,City,Capital,,1,2,12
I want to break free,Music,Lyrics,,,0,2,20
The Fault in Our Stars,Language and Literature ,,,,1,2,22
Canberra,Geography,City,,,1,2,8
Melktert,Food and Drink,,,1,0,2,8
James Cleveland Owens,People and Characters,Sports,,,1,2,21
cheese boy,Culture,,,1,1,2,10
Eina Malèna,Culture,,,1,1,2,11
Gees,Culture,,,1,1,2,4
Honey Badger,Animals,,,,0,2,12
James Francis Thorpe,People and Characters,Sports,,,0,2,20
Hurricane Katrina,History,Event,,,0,2,17
Chile,Geography,Country,,,0,2,5
Pythagorean Theorem,Math and Science,,,,0,2,19
Gods Must Be Crazy,Movies,South Africa,,1,1,2,18
Killer Whale,Animals,,,,0,2,12
James Stockdale,People and Characters,,,,1,2,15
Gogo,Culture,,,1,0,2,4
Christ the Redeemer,Geography,Landmarks,,,0,2,19
Jan Smuts,People and Characters,Politician,,1,0,2,9
Kombi,Culture,,,1,1,2,5
Commonwealth Games,Events,,,,0,2,18
Jennifer Lawrence,People and Characters,Actor,,,1,2,17
John Smit,People and Characters,Sports,Rugby,,0,2,9
Colosseum,Geography,Landmarks,,,0,2,9
Jon Jones,People and Characters,Sports,,,1,2,9
Eid al-fitr,Events,,,,1,2,11
Dallas,Geography,,,,1,2,
Jonty Rhodes,People and Characters,Sports,Cricket,1,0,2,12
Kaytranada,People and Characters,Music,Artist,,1,2,10
Kwaito,Culture,,,1,1,2,6
Mimosa,Food and Drink,Drink,,,1,2,6
Komodo Dragon,Animals,,,,1,2,13
Khabib Nurmagomedov,People and Characters,Sports,UFC,,0,2,19
Docside,Geography,Places,,,0,2,7
Imagine all the people,Music,Lyrics,,,1,2,22
In the Meantime,Music,Lyrics,,1,1,2,15
The Girl on the Train,Language and Literature ,,,,1,2,21
Home Alone,Movies,,,,0,2,10
let me hold you down,Music,Lyrics,,,0,2,20
Khoi and San,People and Characters,South Africa,,1,1,2,12
Electric Daisy Carnival,Events,,,,0,2,23
edinburgh,Geography,,,,0,2,
Kudu,Animals,,,,0,2,4
king cone,People and Characters,,,,1,2,9
Lets go 50/50 ,Music,,,1,1,2,14
Koos Bekker,People and Characters,Politician,,,1,2,11
Muvhango,TV Show,,,1,0,2,8
Northern Lights,Nature,,,,0,2,15
Larry Bird,People and Characters,Sports,Basketball,,0,2,10
"the LION, the WITCH AND the WARDROBE",Language and Literature ,,,,0,2,36
Egoli,Geography,Places,,1,1,2,5
The Martian,Language and Literature ,,,,0,2,11
Lizzie Magie,People and Characters,,,,1,2,12
Logan Paul,People and Characters,Youtube,,,0,2,10
Louis Armstrong,People and Characters,,,,1,2,15
epstein Island,Geography,Places,,,1,2,14
How to Train Your Dragon,Movies,Animation,,,1,2,24
Noot vir Noot,TV Show,,,1,1,2,13
The Midnight Library,Language and Literature ,,,,0,2,20
The Power of Habit,Language and Literature ,,,,0,2,18
Free State,Geography,Province,,,0,2,10
One Piece,TV Show,Anime,,,0,2,9
Lucky Dube,People and Characters,Music,,1,0,2,10
Sasol,Companies,,,,0,1,5
Prison Break,TV Show,,,,1,2,12
Magic Johnson,People and Characters,Sports,Basketball,,1,2,13
Mahatma Gandhi,People and Characters,Politician,,,0,2,14
Mocha,Food and Drink,,,,0,2,
Glasgow,Geography,City ,,,1,2,7
Lemur,Animals,,,,0,2,5
The Power of Introverts,Language and Literature ,,,,0,2,23
Golden Dish,Geography,Places,,1,0,2,11
Real Housewives,TV Show,,,,0,2,15
Rick and Morty,TV Show,,,,1,2,14
Malcolm Gladwell,People and Characters,Literature,,,1,2,16
Grahamstown,Geography,Places,,1,0,2,11
Mansa musa,People and Characters,Music,Artist,,1,2,10
Industrial Revolution,History,Event,,,1,2,21
Think Like a Monk,Language and Literature ,,,,0,2,17
Marais Viljoen,People and Characters,Politician,,1,1,2,14
"No Woman, No Cry",Music,Lyrics,,,1,2,16
liger,Animals,,,,0,2,5
Make the circle bigger,Culture,,,,0,2,22
Hillsong Church,Geography,Places,,2,1,2,15
Marie Curie,People and Characters,,,,0,2,11
Indonesia,Geography,Country,,,0,2,9
Met Eish Bra,Culture,,,1,1,2,12
Lynx,Animals,,,,1,2,4
Kenya,Geography,Country,,,0,2,5
Scooby-Doo,TV Show,,,,0,2,10
Mark fish,People and Characters,Sports,Soccer,1,1,2,9
Maine Coon,Animals,,,,0,2,10
Kanto Earthquake,History,Event,,,1,2,16
Mark Ruffalo,People and Characters,Actor,,,0,2,12
Freedom Day,Events,,,1,0,2,11
Meryl Streep,People and Characters,Actor,,,1,2,12
meryl streep,People and Characters,,,,0,2,12
Korean War,History,South Africa,,,0,2,10
michael buble,People and Characters,,,,1,2,13
Mickey Mantle,People and Characters,Sports,,,0,2,13
Miriam Makeba,People and Characters,Music,,,1,2,13
Mohamed Salah,People and Characters,Sports,Soccer,,0,2,13
Monkey D. Luffy,People and Characters,Anime,,,1,2,15
Klein Karoo,Geography,Landmarks,,,1,2,11
guy fawkes day,Events,,,1,0,2,14
Mother Teresa,People and Characters,,,,1,2,13
MrBeast,People and Characters,Youtube,,,1,2,7
Rubik's Cube,Things,,,,1,1,12
Shoprite,Companies,,,,1,1,8
Sherlock,TV Show,,,,1,2,8
Selfie Stick,Things,,,,0,1,12
Muammar Gaddafi,People and Characters,Politician,,,0,2,15
rat king,Math and Science,,,1,1,2,8
Spotify,Companies,,,,0,1,7
Mechanical Keyboard,Technology,,,,0,2,19
Peppermint Crisp,Food and Drink,,,,1,2,16
Hanukkah,Events,,,,1,2,8
To Kill a Mockingbird,Language and Literature ,Book,,,0,2,21
Nadia Comaneci,People and Characters,Sports,GYmnastists,1,1,2,14
Nadine Gordimer,People and Characters,Politician,,,0,2,15
Nkosi,Culture,,,1,1,2,5
Cluedo,Games,Boardgame,,,1,2,6
Lebonon,Geography,City,,,1,2,7
Lisbon,Geography,City,Capital,,0,2,6
Natalie Portman,People and Characters,Actor,,,1,2,15
Nelly Furtado,People and Characters,Music,Artist,,0,2,13
Nicky Oppenheimer,People and Characters,,,,1,2,17
Oliver Tambo,People and Characters,Politician,,1,0,2,12
ozzy osbourne,People and Characters,,,,1,2,13
Los Angeles,Geography,City,,,1,2,11
sellotape,Things,,,,1,1,9
Standard Bank,Companies,,,,1,1,13
P. W. BOtha,People and Characters,Politician,,1,0,2,11
Pina Colada,Food and Drink,Drink,,,0,2,11
crazy eights,Games,,,,1,2,12
Patrice Motsepe,People and Characters,,,,1,2,15
Machu Picchu,Geography,Landmarks,,,0,2,12
patricia de lille,People and Characters,Politician ,,,0,2,17
Paul Kagame,People and Characters,Politician,,,1,2,11
Horseback Riding,Sports,,,,1,2,16
Thermodynamics,Math and Science,,,,0,2,14
Untamed,Language and Literature ,,,,0,2,7
Potato Warras,Food and Drink,,,,1,2,13
Paul Levesque,People and Characters,Sports,,,1,2,13
Bromine,Math and Science,,,,0,3,7
Monaco,Geography,Country,,,0,2,6
the scorpions,Companies,,,,0,1,
Quentin Tarantino,People and Characters,Director,,,1,2,17
Chaos Theory,Math and Science,,,,1,3,12
Final Fantasy,Games,,,,0,2,13
Moscow,Geography,City,,,0,2,6
Toyota,Companies,,,,1,1,6
morse code,Technology,,,,1,2,10
Mount Fuji,Geography,Landmarks,,,1,2,10
Rami Malek,People and Characters,Actor,,,0,2,10
Heritage Day ,Events,,,,0,2,13
Motherboard,Technology,,,,0,2,11
mzoli's,Geography,Places,,,1,2,7
Namaqualand,Geography,Landmarks,,,0,2,11
Netherlands,Geography,Country,,,1,2,11
Norway,Geography,Country,,,0,2,6
Potjiekos,Food and Drink,,,1,0,2,9
Pronutro,Food and Drink,,,,1,2,
inside out,Movies,,,,0,2,10
RINGO STARR,People and Characters,Music,artist,,1,2,11
Roosterkoek,Food and Drink,,,1,0,2,11
Tymebank,Companies,,,1,0,1,8
Robert Mugabe,People and Characters,Politician,,,0,2,13
Robson Walton,People and Characters,Book,,,1,2,13
Nooit,Culture,,,1,1,2,5
Sopranos,TV Show,,,,0,2,8
1984,Language and Literature ,Book,,,0,3,4
Party in the USA,Music,Lyrics,,,1,2,16
Notre Dame,Geography,,,,1,2,
Roger Federer,People and Characters,Sports,Tennis,,1,2,13
Ronda Rousey,People and Characters,Sports,UFC,,1,2,12
Magna Carta,History,Event,,,0,2,11
Manatee,Animals,,,,0,2,7
o.r. tambo international airport,Geography,,,,0,2,
Soviet Union,History,,,,0,2,12
Star Trek,TV Show,,,,1,2,9
agter 'n baard,Language and Literature ,Book,,1,0,3,14
Vaseline,Companies,,,,1,1,
Saddam Hussein,People and Characters,Politician,,,0,2,14
Hermanus Whale Festival,Events,,,1,0,2,23
Oslo,Geography,City,Capital,,1,2,4
Sam Smith,People and Characters,Music,,,1,2,9
Schabir Shaik,People and Characters,Politician,,,0,2,13
Serena Williams,People and Characters,Sports,Tennis,,1,2,15
Stranger Things,TV Show,,,,1,2,15
Visa,Companies,,,,0,1,
Vodacom,Companies,,,,1,1,7
Ottawa,Geography,City,,,0,2,6
Palace of Versailles,Geography,Landmarks,,,0,2,20
Independence Day,Events,,,,0,2,16
Pangea,Geography,Landmarks,,,0,2,6
Pennsylvania,Geography,Places,,,0,2,12
Complex Numbers,Math and Science,,,,0,3,15
Euler's Identity,Math and Science,,,,0,3,16
Sergio Mendez,People and Characters,Music,,,0,2,13
Pumped up kicks ,Music,Lyrics,,,0,2,16
Sashimi,Food and Drink,Meal,,,1,2,7
whatsapp,Companies,,,,0,1,
Shaka,People and Characters,,,,1,2,5
Fibonacci Sequence,Math and Science,,,,1,3,18
Oke,Culture,,,1,1,2,3
Run Jozi,Music,Lyrics,,1,1,2,8
AmaXhosa,Language and Literature ,,,1,1,3,8
wimpy,Companies,,,,1,1,
OTP,Technology,,,,1,2,3
Padkos,Culture,,,1,0,2,6
Ted Talks,TV Show,,,,1,2,9
Space Race,History,Event,,,1,2,10
Sceletium,Nature,South Africa,,1,1,2,9
Peru,Geography,Country,,,0,2,4
Petra,Geography,Landmarks,,,0,2,5
Shaquille O'Neal,People and Characters,Sports,Basketball,,0,2,16
Woolworths,Companies,,,,1,1,10
you,Companies,,,,1,1,
Potala Palace,Geography,Landmarks,,,1,2,13
albaraka bank,Companies,,,1,0,2,13
Ocelot,Animals,,,,0,2,6
Platypus,Animals,,,,1,2,8
Quagga,Culture,,,1,1,2,6
Mardi Gras,Events,,,,1,2,10
Uieslaai,Food and Drink,,,1,0,2,8
Aneesa's,Companies,,,1,1,2,8
Slash,People and Characters,Music,,,1,2,5
Asgard,Language and Literature ,Places,,,0,3,6
Grand Theft Auto,Games,,,,1,2,16
invictus,Movies,South Africa,,1,1,2,8
The Last Airbender,TV Show,,,,0,2,18
say my name,Music,Lyrics,,,1,2,11
Joe Barber,Movies,South Africa,,1,0,2,10
Martin Luther King Jr. Day,Events,,,,0,2,26
Prague,Geography,Country,,,0,2,6
Spanish Flu,History,Event,,,0,2,11
Azkaban,Language and Literature ,Places,,,0,3,7
Between Two Worlds ,Language and Literature ,Book,,,1,3,19
The Office,TV Show,,,,1,2,10
Pyramids of Giza,Geography,Landmarks,,,0,2,16
DevOps,Technology,,,,0,3,6
Queenstown,Geography,,,,0,2,
Santiago,Geography,City,,,1,2,8
Stock Market Crash,History,Event,,,0,2,18
"Black Skin, White Masks",Language and Literature ,Book,,,0,3,23
Fourier Transform,Math and Science,,,,1,3,17
The Voice,TV Show,,,,0,2,9
Steve Redgrave,People and Characters,Sports,,,0,2,14
Steven Spielberg,People and Characters,Director,,,1,2,16
Hopscotch,Games,,,,0,2,9
Whiskey Sour,Food and Drink,Drink,,,1,2,12
Parkour,Sports,,,,0,2,7
Robot,Culture,,,1,1,2,5
Jumper,Movies,,,,1,2,6
scotland yard,Geography,,,,0,2,
Seoul,Geography,City,,,0,2,5
Shenzhen,Geography,City,,1,0,2,8
Kill Bill,Movies,,,,0,2,9
Burger's Daughter ,Language and Literature ,Book,,,1,3,18
Sistine Chapel,Geography,Landmarks,,1,0,2,14
Weasel,Animals,,,,0,2,6
Kuch Kuch Hota Hai,Movies,Indian,,,1,2,18
suez canal,Geography,Landmarks,,1,0,2,10
Pickleball,Sports,,,,1,2,10
The Wire,TV Show,,,,1,2,8
White Russian,Food and Drink,Drink,,,0,2,13
See both sides like Chanel,Music,Lyrics,,,1,2,26
Stone Cold Steve Austin,People and Characters,Sports,WWE,,0,2,23
Taliep Petersen,People and Characters,South Africa,,,1,2,15
tarzan and Jane,People and Characters,,,,1,2,15
Tatjana Smith,People and Characters,Sports,,,1,2,13
Wombat,Animals,,,,0,2,6
True Detective,TV Show,,,,0,2,14
The Great Trek ,History,Event,,,0,2,15
Memorial Day,Events,,,,0,2,12
Anglo American,Companies,,,1,0,2,14
AT&T,Companies,,,,1,2,4
Amasie,Food and Drink,,,1,1,3,6
Treaty of Versailles,History,Event,,,0,2,20
Gaussian Distribution,Math and Science,,,,0,3,21
Sweden,Geography,Country,,,0,2,6
Bokkoms,Food and Drink,,,1,1,3,7
Bin Rashied,Companies,,,1,0,2,11
Charlotte’s Web,Language and Literature ,Book,,,0,3,15
Braaibroodjies,Food and Drink,,,1,1,3,14
Switzerland,Geography,Country,,,0,2,11
Transkei,Geography,,,,0,2,
Thabo Mbeki,People and Characters,Politician,,,0,2,11
the apostles,People and Characters,,,,1,2,12
The wright Brothers,People and Characters,,,,0,2,19
Trench Town,Geography,Places,,1,0,2,11
Denningvleis,Food and Drink,,,1,0,3,12
Silent NIGHt,Music,,,,1,2,12
Chanel,Companies,,,,1,2,6
Pillow fighting,Sports,,,,0,2,15
Minecraft,Games,,,,1,2,9
Theresa May,People and Characters,Politician,,,1,2,11
Clockwork Princess,Language and Literature ,Book,,,0,3,18
Quidditch,Sports,,,,1,2,9
Empanadas,Food and Drink,Meal,,1,1,3,9
Genome Sequencing,Math and Science,,,,0,3,17
Anglerfish,Animals,,,,0,3,10
Vietnam,Geography,Country,,,0,2,7
Alhambra,Geography,Country,,,0,3,8
Pictionary,Games,Boardgame,,,1,2,10
Thomas Edison,People and Characters,,,,0,2,13
Timothée Chalamet,People and Characters,Actor,,,1,2,17
Andorra,Geography,Country,,,1,3,7
Angkor Wat,Geography,Landmarks,,,0,3,10
Fajitas,Food and Drink,Meal,,,0,3,7
fenugreek,Food and Drink,,,,1,3,9
Ankara,Geography,City,Capital,,1,3,6
Axolotl,Animals,,,,0,3,7
swiss army knife,Things,,,,1,1,16
Belize,Geography,Country,,,0,3,6
Coruscant,Language and Literature ,Places,,,1,3,9
Tom Hanks,People and Characters,Actor,,,1,2,9
Tom Holland,People and Characters,Actor,,,1,2,11
Let the Right One In,Movies,,,,0,2,20
X-Files,TV Show,,,,1,2,7
AL CAPONE,TV Show,,,,0,3,9
Altered Carbon,TV Show,,,,1,3,14
Frappuccino,Food and Drink,Drink,,,0,3,11
Digital twins,Technology,,,,1,3,13
One Flew Over the Cuckoo's Nest,Movies,,,,1,2,31
oppenheimer,Movies,,,,0,2,11
Aye-aye,Animals,,,,0,3,7
Chevron ,Companies,,,,0,2,8
Talking to the Moon,Music,Lyrics,,,0,2,19
Pain and Glory,Movies,,,,1,2,14
Bern,Geography,City,Capital,,0,3,4
Hubble's Law,Math and Science,,,,0,3,12
Crooked Kingdom,Language and Literature ,Book,,,1,3,15
Rondavel,Culture,,,1,1,2,8
Internet of Things,Technology,,,,0,3,18
Bhutan,Geography,Country,,,1,3,6
Arrested Development,TV Show,,,,0,3,20
Tony Blair,People and Characters,Politician,,,0,2,10
Synchronized Swimming,Sports,,,,0,2,21
Toto Wolf,People and Characters,Sports,F1,,1,2,9
babirusa,Animals,,,,0,3,8
Blobfish,Animals,,,,1,3,8
tutankhamen,People and Characters,,,,1,2,11
Sinkhole,Nature,,,,0,2,8
Pan's Labyrinth ,Movies,,,,1,2,16
PROOF OF STAKE,Technology,,,,1,3,14
Uzumaki Naruto,People and Characters,Anime,TV Show,1,1,2,14
Krypton,Math and Science,,,,0,3,7
Victor Matfield,People and Characters,Sports,Rugby,,0,2,15
quantum computing,Technology,,,,0,3,17
Disgrace,Language and Literature ,Book,,,0,3,8
Battlestar Galactica,TV Show,,,,1,3,20
Red Dead Redemption,Games,,,,0,2,19
red rover,Games,,,,1,2,9
Bombardier beetle,Animals,,,,0,3,17
Risk,Games,,,,1,2,4
Deezer,Companies,,,,1,2,6
Parasite,Movies,,,,1,2,8
Vietnam War,History,Wars,,,1,2,11
BoJack Horseman,TV Show,,,,0,3,15
Vladimir Lenin,People and Characters,Politician,,,1,2,14
tamagotchi,Things,,,,1,1,10
Wolfgang Amadeus Mozart,People and Characters,Music,Artist,,0,2,23
National Women's Day,Events,Holidays,,1,1,2,20
Russian Roulette,Games,,,,1,2,
Wall Street Crash,History,,,,0,2,17
Woody Allen,People and Characters,Director,,,1,2,11
YoungstaCPT,People and Characters,Music,,,0,2,11
Sangoma,Culture,,,1,0,2,7
zapiro,People and Characters,,,,1,2,6
Psycho,Movies,,,,0,2,6
Zendaya,People and Characters,Actor,,,0,2,7
Brandenburg Gate,Geography,Landmarks,,,0,3,16
Zinedine Zidane,People and Characters,Sports,Soccer,,1,2,15
Zoe Saldana,People and Characters,,,,1,2,11
say ma now,Culture,,,,1,2,10
Gem Squash,Food and Drink,,,,1,3,10
FirstRand,Companies,,,,0,2,9
toblerone,Things,,,,0,1,9
They not like us,Music,Lyrics,,,1,2,16
Oktoberfest,Events,,,,1,2,11
Bratislava,Geography,City,Capital,,1,3,10
The Elder Scrolls,Games,,,,0,2,17
Ahmed Kathrada,People and Characters,Politician,,,1,3,14
AINSLEY HARRIOTT,People and Characters,,,,0,3,16
Alan Turing,People and Characters,,,,1,3,11
Albertina Sisulu,People and Characters,Politician,,,0,3,16
Goulash,Food and Drink,Meal,,,0,3,7
Alfredo Bowman,People and Characters,,,,1,3,14
Hulu,Companies,,,,1,2,4
Alisson Becker,People and Characters,Sports,Soccer,,0,3,14
Amish,People and Characters,,,,1,3,5
Bucharest,Geography,City,Capital,,0,3,9
Down Second Avenue,Language and Literature ,Book,,,0,3,18
stokvel,Culture,,,1,1,2,7
JPMorgan,Companies,,,1,0,2,8
Burj Khalifa,Geography,Landmarks,,,1,3,12
Calgary,Geography,City,,,0,3,7
Dunning–Kruger effect,Language and Literature ,,,,1,3,21
Pursuit of Happyness,Movies,,,,1,2,20
Takkies,Culture,,,1,1,2,7
Moussaka,Food and Drink,Meal,,,1,3,8
Microsoft Teams,Companies,,,1,1,2,15
MoParks,Companies,,,1,0,2,7
Cape Verde,Geography,Country,,,0,3,10
Naspers,Companies,,,1,1,2,7
Tidal Waves,Nature,,,,0,2,11
Tata ma chance! Tata ma millions,Culture,,,1,1,2,32
they were all yellow,Music,Lyrics,,,1,2,20
Anunnaki,People and Characters,,,,0,3,8
African Wormwood,Nature,South Africa,,1,0,3,16
Arceus,People and Characters,Pokemon,,,1,3,6
Cowboy Bebop,TV Show,Anime,,,1,3,12
Netcare,Companies,,,1,1,2,7
Chichen Itza,Geography,Landmarks,,,1,3,12
Aristotle,People and Characters,,,,1,3,9
Echidna,Animals,,,,0,3,7
Maxwell's Equation,Math and Science,,,,1,3,18
TKZee,Music,Artist,,1,1,2,5
Curb Your Enthusiasm,TV Show,,,,1,3,20
TV license,Things,,,,1,1,10
ufo,Things,,,,0,1,3
Comoros,Geography,Country,,,0,3,7
Arnold Palmer,People and Characters,,,,1,3,13
Athol Fugard,People and Characters,,,,0,3,12
watermelon sugar high,Music,Lyrics,,,1,2,21
Benedict Cumberbatch,People and Characters,Actor,,,1,3,20
Caligula,People and Characters,,,,0,3,8
Donald Bradman,People and Characters,Sports,,,1,3,14
Djibouti,Geography,Country,,,1,3,8
YELLOW RIVER FLOOD,History,Natural Disaster,,,0,2,18
Eldrick Tont Woods,People and Characters,Sports,Golf,,1,3,18
Edinburgh Castle,Geography,Landmarks,,,0,3,16
Doctor Who,TV Show,,,,1,3,10
Fahrenheit 451,Language and Literature ,Book,,,0,3,14
Old Fashioned,Food and Drink,Drink,,,0,3,13
Fossa,Animals,,,,1,3,5
NVIDIA ,Companies,,,,1,2,7
Raise Red Lantern,Movies,,,,0,2,17
Sarafina,Movies,South Africa,,1,1,2,8
"What is love, baby don't hurt me",Music,Lyrics,,,0,2,32
Möbius Strip,Math and Science,,,,0,3,12
Kakapo,Animals,,,,0,3,6
Eren Yeager,People and Characters,Anime,,,1,3,11
Downton Abbey,TV Show,,,,0,3,13
Agapanthus,Nature,South Africa,,1,0,3,10
"You Are My Fire, My One Desire",Music,Lyrics,,,1,2,30
Silence of Lambs,Movies,,,,0,2,16
Eritrea,Geography,Country,,,0,3,7
Erling Haaland,People and Characters,Sports,Soccer,1,0,3,14
Dragon Prince,TV Show,,,,1,3,13
Fault in Our Stars,Language and Literature ,Book,,,0,3,18
Fargo,TV Show,,,,0,3,5
pedro's,Companies,South Africa,,1,0,2,7
Fernando Alonso,People and Characters,Sports,F1,,1,3,15
fiela se kind,Language and Literature ,,,1,0,3,13
Mantis Shrimp,Animals,,,,1,3,13
SISTERHOOD OF THE TRAVELING PANTS,Movies,,,,1,2,33
Pad Thai,Food and Drink,Meal,,,1,3,8
Francois Pienaar,People and Characters,Sports,Rugby,,0,3,16
Naked Mole-Rat,Animals,,,,0,3,14
Taekwondo,Sports,,,,1,2,9
Franklin D. Roosevelt,People and Characters,Politician,,,1,3,21
Okapi,Animals,,,,0,3,5
Frederick Carlton Lewis,People and Characters,Sports,,,0,3,23
Forbidden City,Geography,Landmarks,,,1,3,14
Henry Louis Aaron,People and Characters,Sports,,,1,3,17
Fleabag,TV Show,,,,1,3,7
Gaborone,Geography,City,Capital,,0,3,8
golan heights,Geography,,,,0,3,13
Great Barrier Reef,Geography,Landmarks,,,1,3,18
Good Place,TV Show,,,,0,3,10
Anglo-Zulu War,History,South Africa,,,0,3,14
balkan wars,History,,,,1,3,11
Bantu Land Act,History,Event,,1,0,3,14
Guyana,Geography,Country,,,0,3,6
China Floods,History,Event,,,0,3,12
spud,Movies,,,,0,2,4
renault,Companies,,,,1,2,
V FOR VENDETTA,Movies,,,,1,2,14
Hagia Sophia,Geography,Landmarks,,,0,3,12
Rio Carnival,Events,,,,0,2,12
Saleh Bbq Tonight ,Companies,,,,0,2,18
Hannibal,TV Show,,,,1,3,8
WALL-E,Movies,,,,0,2,6
Pangolin,Animals,,,,0,3,8
Ray tracing,Technology,,,,1,3,11
Freakonomics,Language and Literature ,Book,,,0,3,12
Hanoi,Geography,City,Capital,,1,3,5
Vape,Things,,,,1,1,4
Chalte Chalte,Movies,,,,1,3,13
Good Bye Lenin!,Movies,,,,1,3,15
Peking Duck,Food and Drink,Meal,,,0,3,11
Hugh Masekela,People and Characters,Music,,,0,3,13
Webcam,Things,,,,0,1,6
Idi Amin,People and Characters,Politician,,,1,3,8
Isabel Perón,People and Characters,,,,0,3,12
Jack Roosevelt Robinson,People and Characters,Sports,,,1,3,23
De Oranjes,History,,,,0,3,10
Isahaya Bay,Geography,,,,1,3,11
