Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
hula hoop,Things,,,,1,1,9
Roman Empire,history,,,,0,2,12
The oktoberfest,Events,,,,1,2,15
hummus,Food and Drink,,,,1,1,6
Chris Evans,People and Characters,Actor,,,1,2,11
Hydrogen,Math and Science,,,,0,1,8
hypothesis,Math and Science,,,,0,1,10
TKZee,Music,Artist,,1,1,2,5
Six-Day War,History,,,,0,2,11
Battleships,Games,Boardgame,,,1,1,11
"To the window, to the wall",Music,Artist,,,1,2,26
Chris Hani,People and Characters,Politics,,1,0,2,10
Too Good at Goodbyes,Music,,,,1,2,20
"You Are My Fire, My One Desire",Music,Lyrics,,,1,2,30
Chris Hemsworth,People and Characters,Actor,,,1,2,15
Iceberg,Nature,,,,0,1,
Chris Pratt,People and Characters,Actor,,,1,2,11
Christ the Redeemer,Geography,Landmarks,,,0,2,19
Christopher Nolan,People and Characters,Actor,,,1,2,17
oppenheimer,Movies,,,,1,2,11
imagine dragons,People and Characters,Music,,,1,1,15
Pain and Glory,Movies,,,,1,2,14
Cleopatra,People and Characters,Politics,,,0,2,9
30 seconds ,Games,Boardgame,,1,1,1,11
Cobalt,Math and Science,,,,0,2,6
Hit the nail on the head,Language and Literature ,,,,0,2,24
War and Peace,Events,,,,1,2,13
india,Geography,,,,0,1,
Indonesia,Geography,Country,,,0,1,9
Soviet Union,History,,,,0,2,12
Complex Numbers,Math and Science,,,,0,2,15
Intel,Companies,,,,0,1,5
april fools' day,Events,,,,1,1,
7 cards,Games,,,,1,1,7
cosatu,People and Characters,Politics,,,0,2,6
apple watch,Technology,,,,0,1,
artificial Intelligence,Technology,,,,0,1,23
isaac newton,People and Characters,,,1,0,1,12
Hitchhiker's Guide to Galaxy,Language and Literature ,Book,,,0,2,28
crayfish curry,Food and Drink,Meal,,1,1,2,14
angry birds,Games,,,,1,1,
Israel,Geography,Country,,,0,1,6
A tornado flew around my home,Music,Song,,,1,1,29
Italy,Geography,Country,,,0,1,5
"Hook, Line, Sinker",Language and Literature ,triplets,,,0,2,18
Crazy Store,Companies,,,1,1,2,11
Parasite,Movies,,,,1,2,8
Jacob Zuma,People and Characters,Politics,,,0,1,10
Psycho,Movies,,,,1,2,6
Space Race,History,Event,,,0,2,10
Cumulus Clouds,Nature,,,,0,2,
jalapeño,Food and Drink,,,,1,1,8
James Blunt,People and Characters,Music,Artist,,1,1,11
jamie oliver,People and Characters,,,,0,1,12
Pursuit of Happyness,Movies,,,,1,2,20
Jay-Z,People and Characters,Music,,,1,1,
Automatic,Technology,triplets,,,0,1,9
Spanish Flu,History,Event,,,0,2,11
Dallas,Geography,,,,0,2,6
jeep,People and Characters,,,,0,1,4
jelly tots,Food and Drink,,,1,1,1,10
daltjies,Food and Drink,,,1,1,2,8
jennifer aniston,People and Characters,Actoe,,,1,1,
Daniel Craig,People and Characters,Actor,,,1,2,12
Jimi Hendrix,People and Characters,,,,0,1,12
Danja Sausage,Food and Drink,,,1,1,2,13
Joe Rogan Podcast,TV Show,,,,1,1,17
Danny K,People and Characters,Music,Artist,1,1,2,7
Johannesburg,Geography,City,,1,0,1,12
David Bowie,People and Characters,Music,,,1,2,11
Oprah,People and Characters,Sports,,,1,1,
John Steenhuisen,People and Characters,Politics,,,0,1,16
johnnie walker,Food and Drink,,,,1,1,
Johnny Clegg,People and Characters,Music,Artist,1,1,1,12
Johnny Depp,People and Characters,Actor,,,1,1,11
Johnson & Johnson,Companies,,,,0,1,17
Tata ma chance! Tata ma millions,Culture,,,1,1,2,32
David Kramer,People and Characters,Music,Artist,1,1,2,12
David Mabuza,People and Characters,Politics,,1,0,2,12
Hunger Games,Language and Literature ,Book,,,0,2,12
Demon Slayer,TV Show,Anime,,,1,2,12
Judo,Sports,,,,1,1,4
Denzel Washington,People and Characters,Actor,,,1,2,17
Julia Roberts,People and Characters,Actor,,,1,1,13
Desalination,Math and Science,,,,0,2,12
Desmond Tutu,People and Characters,Politics,,1,0,2,12
Sarafina,Movies,South Africa,,1,1,2,8
achy breaky heart,Music,,,,1,1,17
justin timberlake,People and Characters,Music,,,1,1,17
Silence of Lambs,Movies,,,,1,2,16
Dexter,TV Show,,,,1,2,6
Ikigai,Language and Literature ,,,,0,2,6
Diego Maradona,People and Characters,Sports,Soccer,,0,2,14
SISTERHOOD OF THE TRAVELING PANTS,Movies,,,,1,2,33
kaizer chiefs,People and Characters,,,,0,1,13
spud,Movies,,,,1,2,4
Docside,Geography,Places,,,0,2,7
Doctor Who,TV Show,,,,1,2,10
Naked Mole-Rat,Animals,,,,0,2,14
All the Single Ladies,Music,Lyrics,,,1,1,21
Kanye West,People and Characters,Music,Artist,,1,1,10
and united we shall stand,Music,Lyrics,,1,1,1,25
KARATE,Sports,,,,1,1,6
Double Hotdog,Food and Drink,,,1,1,2,13
Dri Buddi,Things,,,1,0,2,9
driftwood,Nature,,,,0,2,9
Keanu Reeves,People and Characters,Actor,,,1,1,12
Keeping Up with Kardashians,TV Show,,,,1,1,27
Kenya,Geography,Country,,,0,1,5
KFC,Companies,,,,1,1,3
"BAA, BAA, BLACK SHEEP",Music,Lyrics,,,1,1,21
Khoi and San,People and Characters,,,1,0,1,12
Durbs,Geography,,,,0,2,5
the conguring,Movies,,,,1,2,13
Cheetah,Animals,,,,0,1,7
kim kardashian,People and Characters,,,,1,1,
Kimchi,Food and Drink,Meal,,,1,1,6
Dusk,Nature,triplets,,,0,2,4
E coli,Math and Science,,,,0,2,6
edinburgh,Geography,,,,0,2,9
K53,Language and Literature ,,,1,0,2,
Billie Jean,Music,Lyrics,,1,1,1,11
Egg fried rice,Food and Drink,,,,1,2,14
Eggnog,Food and Drink,Drink,,1,1,2,6
klipdrift,Food and Drink,,,,1,1,9
V FOR VENDETTA,Movies,,,,1,2,14
Wie maak die jol vol,Culture,,,1,1,2,20
knysna,Geography,,,,0,1,
Kobe Bryant,People and Characters,Sports,Basketball,,0,1,11
voetstoots,Culture,,,1,1,2,10
Yasis,Culture,,,1,1,2,5
Egoli,Geography,Places,,1,0,2,5
barbecue,Events,,,,1,1,8
Yebo,Culture,,,1,1,2,4
backgammon,Games,,,,1,1,
Boxing Day,Events,,,,1,1,10
Electromagnetism,Math and Science,,,,0,2,16
Kurt Cobain,People and Characters,Music,,,1,1,11
Emma Stone,People and Characters,Actor,,,1,2,10
kwazulu-natal,Geography,,,,0,1,
Kite runner,Language and Literature ,Book,,,0,2,11
Zef,Culture,,,1,1,2,3
Braai Day,Events,Holidays,,1,1,1,9
eric clapton,People and Characters,Actor,,,1,2,
Eritrea,Geography,Country,,,0,2,7
everybody loves raymond,TV Show,,,,1,2,23
Lance Armstrong,People and Characters,Sports,,,0,1,15
Eyedress,People and Characters,Music,Artist,,1,2,8
Let the cat out of the bag ,Language and Literature ,,,,0,2,27
Business day,Events,,,,1,2,12
Law and Order,TV Show,,,,1,1,13
Fairy Tail,TV Show,Anime,,,1,2,10
Fajitas,Food and Drink,Meal,,,1,2,7
LeBron James,People and Characters,Sports,Basketball,,0,1,12
Led Zeppelin,People and Characters,Music,Artist,,1,1,12
Ag nee man,Culture,,,1,1,1,10
lemon creams,Food and Drink,,,,1,1,12
Family Guy,TV Show,,,,1,2,10
Leonardo DiCaprio,People and Characters,Actor,,,1,1,17
Lesotho,Geography,Country,,1,0,1,7
Dancing Queen,Music,,,1,1,1,13
Fatima Sydow,People and Characters,Anime,,,1,2,12
FAUNA AND FLORA,Nature,,,,0,2,15
Despacito,Music,Lyrics,,1,1,1,9
Fencing,Sports,,,,1,2,7
Lewis Hamilton,People and Characters,Sports,F1,,0,1,14
fergie,People and Characters,Music,,,1,2,6
Fiji,Geography,Country,,,0,2,4
lighthouse,Things,,,,1,1,10
BlackBerry,Technology,Things,,,0,1,10
drop it like it's hot,Music,Lyrics,,,1,1,21
Bingo,Games,,,,1,1,
Limpopo,Geography,,,1,0,1,7
Firefly,TV Show,,,,1,2,7
Lionel Messi,People and Characters,Sports,soccer,,0,1,12
FirstRand,Companies,,,,0,2,9
WALL-E,Movies,,,,1,2,6
casual day,Events,,,,1,1,10
Treaty of Versailles,History,Event,,,0,2,20
Aladdin,Movies,,,,1,1,7
london,Geography,,,,0,1,
baywatch,Movies,,,,1,1,8
Looney Tunes,TV Show,,,,1,1,12
Frikkadel,Food and Drink,,,1,1,2,9
"Lions, Tigers, Bears, Oh My!",Language and Literature ,,,,0,2,28
Los Angeles,Geography,City,,,0,1,11
Fruit Cake,Food and Drink,,,,1,2,10
Louis Vuitton,Companies,,,,1,1,13
Love Island,TV Show,,,,1,1,11
Little Prince,Language and Literature ,Book,,,0,2,13
Fugees,People and Characters,Music,,,1,2,6
Futurama,TV Show,,,,1,2,8
FW de Klerk,People and Characters,Politics,,1,0,2,11
Game Theory,Math and Science,,,,0,2,11
lunch bar,Food and Drink,,,,1,1,
gayton mckenzie,People and Characters,Politics,,,0,2,15
aweh,Culture,,,1,1,1,4
m-net,TV Show,,,,1,1,
Gen C Podcast,TV Show,Podcast,,,1,2,13
lord of the flies,Language and Literature ,Book,,,0,2,17
Beauty and the Beast,Movies,,,,1,1,20
Gilmore Girls,TV Show,,,,1,2,13
madonna,People and Characters,Music,,,1,1,7
Madrid,Geography,City,,,0,1,6
Glasgow,Geography,City ,,,0,2,7
bluetooth,Technology,,,,0,1,9
magnum,Food and Drink,,,,1,1,
Bohemian Rhapsody,Movies,Music,,,1,1,17
bakkie,Culture,,,1,1,1,6
Vietnam War,History,Wars,,,0,2,11
Golden Dish,Geography,Places,,1,0,2,11
Ek wil huis toe gaan,Music,Lyrics,,1,1,1,20
Golden Ratio,Math and Science,,,,0,2,12
Malaysia,Geography,Country,,,0,1,8
gondola,Things,,,,1,2,7
CTRL-C,Technology,triplets,,,0,1,6
Graça Machel,People and Characters,Politics,,1,0,2,12
Grahamstown,Geography,Places,,1,0,2,11
manchester,Geography,,,,0,1,
Great Barrier Reef,Geography,Landmarks,,,0,2,18
Chinese New Year,Events,,,,1,1,16
Macbeth,Language and Literature ,Plays,,,0,2,7
Mariah Carey,People and Characters,Music,Artist,,1,1,12
Han Solo,People and Characters,Music,,,1,2,8
Candy Crush,Games,,,,1,1,11
Hansie Cronje,People and Characters,Sports,,,0,2,13
Wall Street Crash,History,,,,0,2,17
Christmas Day,Events,,,,1,1,13
christmas eve,Events,,,,1,1,
heidi,People and Characters,TV Show,,,1,2,5
Mark Shuttleworth,People and Characters,Politics,,,0,1,17
heinz winckler,People and Characters,Music,,,1,2,14
Helen Suzman,People and Characters,Politics,,,0,2,12
Hendrick Verwoerd,People and Characters,Politics,,,0,2,17
mars,Geography,,,,0,1,
Mascara,Things,triplets,,,1,1,7
Henry Ford,People and Characters,,,,0,2,10
Daisies,Events,,,1,1,1,7
CTRL-V,Technology,triplets,,,0,1,6
matchbox,Things,,,,1,1,8
Matt Damon,People and Characters,Actor,,,1,1,10
mazda,Companies,Cars,,,0,1,
McDonald's,Companies,,,,1,1,10
hillbrow,Geography,,,,0,2,8
megan fox,People and Characters,Actor,,,1,1,
Hillsong Church,Geography,Places,,2,0,2,15
melrose,Food and Drink,,,,1,1,
Memoirs of a Geisha,Language and Literature ,,,,0,2,19
Cinderella,Movies,,,,1,1,10
Origin of Species,Language and Literature ,Book,,,0,2,17
Pride and Prejudice,Language and Literature ,Book,,,0,2,19
charades,Games,,,,1,1,
Horseback Riding,Sports,,,,1,2,16
Sandman,Language and Literature ,Book,,,0,2,7
Mexican Wave,Sports,,,,1,1,12
Mexico,Geography,Country,,,0,1,6
Mexico City,Geography,City,,,0,1,11
House of Cards,TV Show,,,,1,2,14
Michael Jordan,People and Characters,Sports,basketball,,0,1,14
Michael Phelps,People and Characters,Sports,,,0,1,14
Michael Schumacher,People and Characters,Sports,F1,,0,1,18
michelin star,Food and Drink,,,,1,1,
michelle obama,People and Characters,Politics,,,0,1,
Howl's Moving Castle,TV Show,Anime,,,1,2,20
dstv decoder,Technology,,,1,0,1,12
Microsoft,Companies,,,,0,1,
Microsoft Teams,Companies,,,1,0,1,15
mike tyson,People and Characters,Sports,,,1,1,
Neil deGrasse Tyson,People and Characters,Sports,Boxing,,0,1,19
Hulu,Companies,,,,0,2,4
sociology,Language and Literature ,,,,0,2,9
mini,Companies,,,,0,1,
minnie mouse,People and Characters,,,,0,1,12
Every Breath You Take,Music,Lyrics,,,1,1,21
ibuprofen,Math and Science,,,,0,2,9
MMA,Sports,,,,1,1,3
Idris Elba,People and Characters,Actor,,,0,2,10
"Sugar, Spice and Everything Nice",Language and Literature ,,,,0,2,32
The Fault in Our Stars,Language and Literature ,,,,0,2,22
eye of tiger,Music,Lyrics,,,1,1,12
Momentum,Math and Science,Company,,,0,1,8
IMAM Haron,People and Characters,Politics,,1,0,2,10
Gangnam Style,Music,Lyrics,,,1,1,13
Diwali,Events,Holidays,,,1,1,6
doom,Games,Things,,,1,1,4
Osaka,Geography,Country,,,0,2,5
Dark Knight ,Movies,,,,1,1,12
Despicable Me,Movies,,,,1,1,13
google earth,Technology,,,,0,1,
Moscow,Geography,City,,,0,1,6
Pangolin,Animals,,,,0,2,8
Isidingo,TV Show,,,1,1,2,8
Easter Monday,Events,,,,1,1,13
jack johnson,People and Characters,Music,,,1,2,12
Jack Nicholson,People and Characters,Actor,,,1,2,14
Mount Everest,Geography,Landmarks,,,0,1,13
Jägerbomb,Food and Drink,Drink,,,1,2,9
jake White,People and Characters,Sports,,,0,2,10
Mowbray Suburbs,People and Characters,,,,0,1,15
Mozzarella,Food and Drink,,,,1,1,10
Die hard,Movies,,,,1,1,8
Jan Smuts,People and Characters,Politics,,1,0,2,9
mrs ball's,Food and Drink,,,,1,1,10
MTN,Companies,,,,0,1,3
Jean-Michel Basquiat,People and Characters,,,,0,2,20
Muhammad Ali,People and Characters,Sports,,1,0,1,12
Multiplication,Math and Science,,,,0,1,14
Jeannie D,People and Characters,TV Show,,1,1,2,9
Jennifer Lawrence,People and Characters,Actor,,,1,2,17
Dune 2,Movies,,,,1,1,6
John Smit,People and Characters,Sports,Rugby,,0,2,9
Jon Jones,People and Characters,Sports,,,0,2,9
Jonty Rhodes,People and Characters,Sports,Cricket,1,0,2,12
Y2K,History,,,,0,2,3
Naked Insurance,Companies,,,,0,1,15
Joshua Doore,Companies,,,,1,2,12
JPMorgan,Companies,,,1,0,2,8
Nando's,Companies,,,,1,1,7
E.T. ,Movies,,,,1,1,5
"the LION, the WITCH AND the WARDROBE",Language and Literature ,,,,0,2,36
kaleidoscope,Math and Science,,,,0,2,12
The Martian,Language and Literature ,,,,0,2,11
karl marx,People and Characters,Politics,,,0,2,9
Kaytranada,People and Characters,Music,Artist,,1,2,10
father's day,Events,,,,1,1,
September 11,History,,,,0,1,
Neil Armstrong,People and Characters,,,,0,1,14
Khabib Nurmagomedov,People and Characters,Sports,UFC,,0,2,19
Boer maak 'n plan,Culture,,,1,1,1,17
Nelson Mandela,People and Characters,Politics,,1,0,1,14
hologram,Technology,,,,0,1,8
king cone,Food and Drink,,,,1,2,9
Netflix,Companies,,,,1,1,7
King of the Hill,TV Show,,,,1,2,16
The Midnight Library,Language and Literature ,,,,0,2,20
New Delhi,Geography,City,Capital,,0,1,9
Klein Karoo,Geography,Landmarks,,,0,2,11
Global Warming,Events,,,,1,1,14
Good Friday,Events,,,,1,1,11
New York,Geography,City,,,0,1,8
New Zealand,Geography,Country,,,0,1,11
Newton's Second Law,Math and Science,,,,0,1,19
Boet,Culture,,,1,1,1,4
Platypus,Animals,,,,0,2,8
Nike,Companies,,,,1,1,4
niknaks,Food and Drink,,,,1,1,
Krypton,Geography,,,,0,2,7
Nitrogen,Math and Science,,,,0,1,8
"get low, get low",Music,Lyrics,,,1,1,16
Secretarybird,Animals,,,,0,2,13
Bokke,Culture,,,1,1,1,5
nokia ,Companies,,,,0,1,6
ipad,Technology,,,,0,1,4
Lactose Intolerant,Math and Science,,,,0,2,18
Noot vir Noot,TV Show,,,1,1,1,13
Northern Lights,Nature,,,,0,1,15
lagoon,Nature,,,,0,2,6
Notre Dame,Geography,,,,0,1,10
Larry Bird,People and Characters,Sports,Basketball,,0,2,10
Grand Theft Auto,Games,,,,1,1,16
NSFAS,Companies,,,1,0,1,5
NVIDIA ,Companies,,,,0,1,7
o.r. tambo international airport,Geography,,,,0,1,32
Lebonon,Geography,City,,,0,2,7
Shoebill,Animals,,,,0,2,8
Ocean Basket,Companies,,,,1,1,
happy birthday to you,Music,,,,1,1,21
octagon,Math and Science,,,,0,1,
the outsiders,Language and Literature ,,,1,0,2,13
Old Mutual,Companies,,,,0,1,10
"Harder, Better, Faster, Stronger",Music,Lyrics,,,1,1,32
The Shining,Language and Literature ,Book,,,0,2,11
i believe i can fly,Music,,,,1,1,
Hangman,Games,,,,1,1,
I wanna be a billionaire,Music,Lyrics,,,1,1,24
Turtle,Animals,,,,0,1,6
One Piece,TV Show,Anime,,,1,1,9
"I'm blue, da ba dee da ba di",Music,Lyrics,,1,1,1,28
Lion's ear,Food and Drink,South Africa,,1,0,2,10
The Subtle Art of Not Giving a F*ck,Language and Literature ,,,,0,2,35
Orania,Geography,Landmarks,,,0,1,6
Lisbon,Geography,City,Capital,,0,2,6
oros,Food and Drink,,,,1,1,
To Kill a Mockingbird,Language and Literature ,Book,,,0,2,21
Logan Paul,People and Characters,Youtube,,,1,2,10
Untamed,Language and Literature ,,,,0,2,7
iPHONE,Technology,,,,0,1,6
Bite the bullet,Language and Literature ,,,,0,1,15
Louis Armstrong,People and Characters,Math and Science,,,0,2,15
Oxygen,Math and Science,,,,0,1,6
Lucky Dube,People and Characters,Music,,1,1,2,10
Lucky Star,Food and Drink,,,1,1,2,10
p.w. botha,People and Characters,Politics,,,0,1,
Halloween,Events,,,,1,1,9
hide and seek,Games,,,,1,1,13
Star-Nosed Mole,Animals,,,,0,2,15
Padel,Sports,,,,1,1,5
cheers,Language and Literature ,,,,0,1,6
Machu Picchu,Geography,Landmarks,,,0,2,12
Paint Brush,Things,,,,1,1,11
pakistan,geography,,,,0,1,8
Mad Men,TV Show,,,,1,2,7
Madam & Eve,TV Show,,,1,1,2,11
Magic Johnson,People and Characters,Sports,Basketball,,0,2,13
brexit,History,,,,0,1,6
Mahatma Gandhi,People and Characters,Politics,,,0,2,14
parallel parking,Things,,,,1,1,
beetle,Animals,,,,0,1,6
Paris,Geography,City,,,0,1,5
Parkour,Sports,,,,1,1,7
Braai,Culture,,,1,1,1,
Parmesan,Food and Drink,,,,1,1,8
Malcolm Gladwell,People and Characters,Literature,Author,,0,2,16
Maldives,Geography,Country,,,0,2,8
patricia de lille,People and Characters,Politics,,,0,1,17
Cat,Animals,,,,0,1,3
Mansa musa,People and Characters,Music,Artist,,1,2,10
Paul mcCartney,People and Characters,Music,,,1,1,
Heritage Day ,Events,,,,1,1,13
Bumblebee,Animals,,,,0,1,9
pearl harbour,Geography,,,,1,1,13
pearl jam,People and Characters,Music,,,1,1,
pedro's,Companies,South Africa,,1,1,1,7
Pegasus,Companies,,,,0,1,7
Marie Curie,People and Characters,Math and Science,,,0,2,11
COVID-19,History,Event,,,0,1,8
Marilyn Monroe,People and Characters,Actor,,,1,2,14
Mark fish,People and Characters,Sports,Soccer,1,0,2,9
Mark Ruffalo,People and Characters,Actor,,,1,2,12
pentagon,Math and Science,,,,0,1,
mark wahlberg,People and Characters,Actor,,,1,2,
Pepsi,Companies,,,,1,1,5
Pepsi Max,Food and Drink,,,,1,1,9
massachusetts,Geography,,,,0,2,
MasterChef,TV Show,,,,1,2,10
jbl speaker,Technology,,,,0,1,11
Melktert,Food and Drink,,,1,1,2,8
pesto,Food and Drink,,,,1,1,5
Da Vinci Code,Language and Literature ,Book,,,0,1,13
Human Rights Day ,Events,,,,1,1,17
Dune,Language and Literature ,Book,,1,0,1,4
Pho,Food and Drink,Meal,,,1,1,3
Photosynthesis,Math and Science,,,,0,1,14
Pick 'n Pay,Companies,,,,1,1,11
Meryl Streep,People and Characters,Actor,,,1,2,12
Hot Potato,Games,,,,1,1,
Klopse,Culture,,,1,1,1,6
michael buble,People and Characters,Music,,,1,2,13
Pikachu,People and Characters,Pokemon,,,1,1,7
mick jagger,People and Characters,Music,,,1,2,
Mimosa,Food and Drink,Drink,,,1,2,6
I Spy,Games,,,,1,1,
Pine Tree,Nature,,,,0,1,
Miriam Makeba,People and Characters,Music,,,1,2,13
Monopoly,Games,Boardgame,,,1,1,8
Pluto,Geography,planet,,,0,1,5
Mocha,Food and Drink,,,,1,2,5
On-on,Games,,,,1,1,5
Mohamed Salah,People and Characters,Sports,Soccer,,0,2,13
Monaco,Geography,Country,,,0,2,6
Monkey D. Luffy,People and Characters,Anime,,,1,2,15
Monkey Pox,Math and Science,,,,0,2,10
Portugal,Geography,Country,,,0,1,8
Giraffe,Animals,,,,0,1,7
MoParks,Companies,,,1,1,2,7
lighting cable,Technology,,,,0,1,
Mother Teresa,People and Characters,Politics,,,0,2,13
gorilla,Animals,,,,0,1,7
Precipitation,Nature,,,,0,1,
Microphone,Technology,,,,0,1,10
Pretoria,Geography,City,,1,0,1,8
Motherwell,Geography,City ,,,0,2,10
Prince,People and Characters,,,,0,1,6
prince william,People and Characters,Politics,,,0,1,14
Mount Fuji,Geography,Landmarks,,,0,2,10
Mount Rushmore,Geography,Landmarks,,,0,2,14
MrBeast,People and Characters,Youtube,,,1,2,7
Muammar Gaddafi,People and Characters,Politics,,,0,2,15
morse code,Technology,,,,0,1,10
Pronutro,Food and Drink,,,,1,1,8
mzoli's,Geography,Places,,,0,2,7
Fight Club,Movies,,,,1,1,10
Hadedas,Animals,South Africa,,1,0,1,7
Nadine Gordimer,People and Characters,Politics,,,0,2,15
Hippopotamus,Animals,,,,0,1,12
Pyramids,Geography,Landmarks,,,0,1,8
Namaqualand,Geography,Landmarks,,,0,2,11
Nanotechnology,Math and Science,,,,0,2,14
"Father, Son, Holy Spirit",Language and Literature ,triplets,,,0,1,24
Naomi Osaka,People and Characters,Sports,,,0,2,11
Narcos,TV Show,,,,1,2,6
Naspers,Companies,,,1,0,2,7
Natalie Portman,People and Characters,Actor,,,1,2,15
Quentin Tarantino,People and Characters,Director,,,1,1,17
neil diamond,People and Characters,Music,,,1,2,
Nelly Furtado,People and Characters,Music,Artist,,1,2,13
R Kelly,People and Characters,Music,Artist,,1,1,7
Honey Badger,Animals,,,,0,1,12
Netcare,Companies,,,1,0,2,7
Rafael Nadal,People and Characters,Sports,Tennis,,0,1,12
Rainforest,Nature,,,,0,1,10
Nokia 3310,Technology,Things,,,0,1,10
International Women's Day,Events,,,,1,1,25
Netherlands,Geography,Country,,,0,2,11
Neutron,Math and Science,,,,0,2,7
New Girl,TV Show,,,,1,2,8
Nicky Oppenheimer,People and Characters,Politics,,,0,2,17
Nitrates,Math and Science,,,,0,2,8
Fifty Shades of Grey,Language and Literature ,,,,0,1,20
red hot chill peppers,People and Characters,Music,,,1,1,
I'm every women,Music,Lyrics,,,1,1,15
Kangaroo,Animals,,,,0,1,8
Redbull,Food and Drink,Drink,,,1,1,7
Frankenstein,Language and Literature ,,,,0,1,12
Dala what you must,Culture,,,1,1,1,18
Norway,Geography,Country,,,0,2,6
FIFA World Cup,History,South Africa,,,0,1,14
Finding Nemo,Movies,,,,1,1,12
Oak Tree,Nature,,,,0,2,
Rick and Morty,TV Show,,,,1,1,14
rihanna,People and Characters,,,,0,1,7
OTP,Technology,,,,0,1,3
Killer Whale,Animals,,,,0,1,12
Labour Day,Events,,,,1,1,10
Oliver Tambo,People and Characters,Politics,,1,0,2,12
last christmas,Events,,,,1,1,
Robert Downey Jr.,People and Characters,Actor,,,1,1,17
Frozen,Movies,,,,1,1,6
ghostbusters,Movies,,,,1,1,
Gone Girl,Language and Literature ,,,,0,1,9
Pac-Man,Games,,,,1,1,7
Oslo,Geography,City,Capital,,0,2,4
Roger Federer,People and Characters,Sports,Tennis,,0,1,13
Osman's,Companies,,,1,1,2,7
rolex,Companies,,,,0,1,
oxidation,Math and Science,,,,0,2,9
Rome,Geography,City,,,0,1,4
Wilderness,Geography,,,,0,1,
ron weasley,People and Characters,,,,1,1,11
ozzy osbourne,People and Characters,Music,,,1,2,13
P. W. BOtha,People and Characters,Politics,,1,0,2,11
Pablo Picasso,People and Characters,,,,0,2,13
Dassie,Culture,,,1,1,1,6
Rubik's Cube,Math and Science,,,,0,1,12
Godfather,Movies,,,,1,1,9
Palace of Versailles,Geography,Landmarks,,,0,2,20
pam golding,Companies,,,,0,2,
Russia,Geography,Country,,,0,1,6
Pangea,Geography,Landmarks,,,0,2,6
mosquito,Animals,,,,0,1,8
Ryan Reynolds,People and Characters,Actor,,,1,1,13
Harry Potter and the Sorcerer's Stone,Movies,,,,1,1,37
it's too late to apologize,Music,Lyrics,,,1,1,26
saffron,Food and Drink,,,,1,1,7
Patrice Motsepe,People and Characters,Politics,,,0,2,15
Paul Kagame,People and Characters,Politics,,,0,2,11
Sam Smith,People and Characters,Music,,,1,1,9
Samsung,Companies,,,,0,1,7
Samuel L. Jackson,People and Characters,Actor,,,1,1,17
Paul Levesque,People and Characters,Sports,,,0,2,13
Sand Dune,Nature,,,,0,1,
Paulo Coelho,People and Characters,Literature,Author,,0,2,12
Penélope Cruz,People and Characters,Streamer,,,1,2,13
Penicillin,Math and Science,,,,0,2,10
Sanlam,Companies,,,,0,1,6
Pennsylvania,Geography,Places,,,0,2,12
Penny Heyns,People and Characters,Sports,,,0,2,11
great gatsby,Language and Literature ,Book,,,0,1,12
Peppermint Crisp,Food and Drink,,,,1,2,16
percy montgomery,People and Characters,Sports,,,0,2,
Perlemoen,Food and Drink,,,,1,2,9
Sasol,Companies,,,,0,1,5
Powerbank,Technology,,,,0,1,9
Peru,Geography,Country,,,0,2,4
Saudi Arabia,Geography,Country,,,0,1,12
Pickleball,Sports,,,,1,2,10
Savanna,Nature,,,,0,1,7
Just keep swiming,Music,Lyrics,,1,1,1,17
pietermartizburg,Geography,,,,0,2,16
Pillow fighting,Sports,,,,1,2,15
Scarlett Johansson,People and Characters,Actor,,,1,1,18
Pina Colada,Food and Drink,Drink,,,1,2,11
Peacock,Animals,,,,0,1,7
scooby-boo,TV Show,,,,1,1,
Scooby-Doo,TV Show,,,,1,1,10
Scorpions,Companies,Animals,,1,0,1,9
poland,Geography,,,,0,2,6
seashells,Nature,,,,0,1,
polymer,Math and Science,,,,0,2,7
Potato Warras,Food and Drink,,,,1,2,13
Potjiekos,Food and Drink,,,1,1,2,9
Prague,Geography,Country,,,0,2,6
Selfie Stick,Things,,,,1,1,12
sellotape,Things,,,,1,1,9
Seoul,Geography,City,,,0,1,5
Serena Williams,People and Characters,Sports,Tennis,,0,1,15
projector,Technology,,,,0,1,
jack and the beanstalk,Language and Literature ,,,,0,1,22
Prison Break,TV Show,,,,1,2,12
Project Runway,TV Show,,,,1,2,14
Shaquille O'Neal,People and Characters,Sports,Basketball,,0,1,16
Freedom Charter,History,South Africa,,1,0,1,15
Sharpshooting,Sports,,,,1,1,13
High school musical 3,Movies,,,,1,1,21
"Kaptein, van die sailor ",Music,Lyrics,,1,1,1,24
Shell,Companies,,,1,0,1,5
Home Alone,Movies,,,,1,1,10
Sherlock,TV Show,,,,1,1,8
sherlock holmes,People and Characters,,,,1,1,
Pythagorean Theorem,Math and Science,,,,0,2,19
Qatar Airways,Companies,,,,0,2,
Shoprite,Companies,,,,1,1,8
How to Train Your Dragon,Movies,Animation,,,1,1,24
Flapping Wings,Culture,,,1,1,1,14
Queenstown,Geography,,,,0,2,10
quiche,Food and Drink,,,,1,2,6
praying mantis,Animals,,,,0,1,14
Pictionary,Games,Boardgame,,,1,1,10
Quidditch,Sports,,,,1,2,9
Simpsons,TV Show,,,,1,1,8
radish,Food and Drink,,,,1,2,6
