Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
Korean War,History,South Africa,,,0,2,10
chester williams,People and Characters,,,,1,2,16
oppenheimer,Movies,,,,1,2,11
International Women's Day,Events,,,,0,1,25
Internet of Things,Technology,,,,1,3,18
Pain and Glory,Movies,,,,1,2,14
iPad,Things,,,,0,1,4
iPHONE SE,Things,,,,0,2,9
Met Eish Bra,Culture,,,1,1,2,12
Futurama,TV Show,,,,1,2,8
Duran Duran,Music,Lyrics,,,1,2,11
Grahamstown,Geography,Places,,1,0,2,11
Ek wil huis toe gaan,Music,Lyrics,,1,0,2,20
Hillsong Church,Geography,Places,,2,1,2,15
Hakuna Mutata,Language and Literature ,,,,1,2,13
Chris Evans,People and Characters,Actor,,,0,2,11
Egg fried rice,Food and Drink,,,,1,2,14
Indonesia,Geography,Country,,,0,2,9
Chris Hani,People and Characters,Politician,,1,1,2,10
Jägerbomb,Food and Drink,Drink,,,0,2,9
Chris Hemsworth,People and Characters,Actor,,,1,2,15
Chris Pratt,People and Characters,Actor,,,1,2,11
Christopher Nolan,People and Characters,Actor,,,1,2,17
Cleopatra,People and Characters,,,,0,2,9
Coldplay,People and Characters,Music,,,1,2,8
Kimchi,Food and Drink,Meal,,,1,2,6
cosatu,People and Characters,,,,1,2,6
Daniel Craig,People and Characters,,,,1,2,12
Danny K,People and Characters,Music,Artist,1,1,2,7
David Bowie,People and Characters,,,,0,2,11
Parasite,Movies,,,,1,2,8
GenC,TV Show,Podcast,,,1,2,4
David Kramer,People and Characters,South Africa,,1,1,2,12
Denzel Washington,People and Characters,Actor,,,0,2,17
Kenya,Geography,Country,,,0,2,5
Desmond Tutu,People and Characters,Politician,,1,1,2,12
Diego Maradona,People and Characters,Sports,Soccer,,1,2,14
Dricus du Plessis,People and Characters,Sports,UFC,1,1,2,17
"Earth, Wind and Fire",People and Characters,Music,Artist,,1,2,20
Johnson & Johnson,Companies,,,,0,1,17
Ella Fitzgerald,People and Characters,,,,0,2,15
Emma Stone,People and Characters,Actor,,,1,2,10
JPMorgan,Companies,,,1,0,2,8
Judo,Sports,,,,0,1,4
Hit the nail on the head,Language and Literature ,,,,0,2,24
Eyedress,People and Characters,Artist,,,0,2,8
Hitchhiker's Guide to Galaxy,Language and Literature ,Book,,,1,2,28
Psycho,Movies,,,,0,2,6
Pursuit of Happyness,Movies,,,,1,2,20
Fela in versace,Music,Lyrics,,1,1,2,15
fergie,People and Characters,,,,1,2,6
Kabaddi,Sports,,,,0,3,7
Sarafina,Movies,South Africa,,1,1,2,8
Klein Karoo,Geography,Landmarks,,,1,2,11
freshlyground,People and Characters,Music,,,1,2,13
FW de Klerk,People and Characters,Politician,,1,0,2,11
Honey Badger,Animals,,,,0,2,12
Silence of Lambs,Movies,,,,0,2,16
kaleidoscope,Math and Science,,,,0,2,12
Killer Whale,Animals,,,,0,2,12
Magna Carta,History,Event,,,0,2,11
Graça Machel,People and Characters,South Africa,,,0,2,12
crazy eights,Games,,,,1,2,12
hurt so bad ,Music,Lyrics,,1,1,2,12
I want to break free,Music,Lyrics,,,0,2,20
SISTERHOOD OF THE TRAVELING PANTS,Movies,,,,1,2,33
Han Solo,People and Characters,,,,1,2,8
harvey weinstein,People and Characters,,,,0,2,16
heidi,People and Characters,,,,0,2,5
Good Place,TV Show,,,,1,2,10
Lebonon,Geography,City,,,0,2,7
KFC,Companies,,,,1,1,3
heinz winckler,People and Characters,,,,0,2,14
Helen Suzman,People and Characters,Politician,,,1,2,12
spud,Movies,,,,1,2,4
Komodo Dragon,Animals,,,,0,2,13
king cone,Food and Drink,,,,0,2,9
klipdrift,Food and Drink,,,,0,2,
King of the air,Events,,,,1,3,15
Gravity Falls,TV Show,,,,1,2,13
Imagine all the people,Music,Lyrics,,,1,2,22
"Hook, Line, Sinker",Language and Literature ,triplets,,,0,2,18
Lisbon,Geography,City,Capital,,0,2,6
Lucky Star,Food and Drink,,,1,1,2,10
Hendrick Verwoerd,People and Characters,Politician,,,0,2,17
Nkosi,Culture,,,1,1,2,5
Nooit,Culture,,,1,1,2,5
Padkos,Culture,,,1,1,2,6
Kudu,Animals,,,,0,2,4
NATO,History,,,,0,2,4
Krypton,Math and Science,,,,0,3,7
V FOR VENDETTA,Movies,,,,1,2,14
Lemur,Animals,,,,0,2,5
Henry Ford,People and Characters,,,,0,2,10
IMAM Haron,People and Characters,,,1,1,2,10
Quagga,Culture,,,1,1,2,6
jake White,People and Characters,,,,0,2,10
Rondavel,Culture,,,1,1,2,8
Labour Day,Events,,,,1,1,10
lagoon,Nature,,,,0,2,6
Jan Smuts,People and Characters,Politician,,1,1,2,9
Jean-Michel Basquiat,People and Characters,,,,0,2,20
Los Angeles,Geography,City,,,1,2,11
Jennifer Lawrence,People and Characters,Actor,,,1,2,17
last christmas,Events,,,,0,1,
Machu Picchu,Geography,Landmarks,,,0,2,12
John Smit,People and Characters,Sports,Rugby,,0,2,9
Jon Jones,People and Characters,Sports,,,1,2,9
Sangoma,Culture,,,1,1,2,7
Melktert,Food and Drink,,,1,0,2,8
liger,Animals,,,,0,2,5
Jonty Rhodes,People and Characters,Sports,Cricket,1,0,2,12
Monaco,Geography,Country,,,0,2,6
In the Meantime,Music,Lyrics,,1,1,2,15
Sweet Life,Music,Song,,,1,2,10
Hunger Games,Language and Literature ,Book,,,0,2,12
WALL-E,Movies,,,,1,2,6
let me hold you down,Music,Lyrics,,,0,2,20
Kaytranada,People and Characters,Music,Artist,,1,2,10
Liberation Day,Events,Holidays,,,1,3,14
Lynx,Animals,,,,0,2,4
Khabib Nurmagomedov,People and Characters,Sports,UFC,,0,2,19
lighthouse,Things,,,,0,1,10
Lets go 50/50 ,Music,,,1,1,2,14
Khoi and San,People and Characters,South Africa,,1,1,2,12
Moscow,Geography,City,,,0,2,6
Smallville,TV Show,,,,1,2,10
Lion's ear,Nature,South Africa,,1,0,2,10
Kurt Cobain,People and Characters,,,,0,2,11
Ikigai,Language and Literature ,,,,0,2,6
Mount Fuji,Geography,Landmarks,,,0,2,10
Kite runner,Language and Literature ,Book,,,1,2,11
Larry Bird,People and Characters,Sports,Basketball,,0,2,10
Lizzie Magie,People and Characters,,,,0,2,12
Logan Paul,People and Characters,Youtube,,,1,2,10
mzoli's,Geography,Places,,,0,2,7
Aladdin,Movies,,,,1,1,7
House of Cards,TV Show,,,,1,2,14
Let the cat out of the bag ,Language and Literature ,,,,0,2,27
"Lions, Tigers, Bears, Oh My!",Language and Literature ,,,,0,2,28
Namaqualand,Geography,Landmarks,,,0,2,11
Louis Armstrong,People and Characters,,,,1,2,15
Louis Vuitton,Companies,,,,0,1,13
Howl's Moving Castle,TV Show,Anime,,,1,2,20
Little Prince,Language and Literature ,Book,,,1,2,13
Lucille Ball,People and Characters,,,,0,2,12
Lucky Dube,People and Characters,Music,,1,0,2,10
Magic Johnson,People and Characters,Sports,Basketball,,1,2,13
Mimosa,Food and Drink,Drink,,,1,2,6
Lunar New Year,Events,,,,0,2,14
Netherlands,Geography,Country,,,1,2,11
Maine Coon,Animals,,,,0,2,10
lord of the flies,Language and Literature ,Book,,,0,2,17
Norway,Geography,Country,,,0,2,6
Isidingo,TV Show,,,1,0,2,8
King of the Hill,TV Show,,,,1,2,16
Mahatma Gandhi,People and Characters,Politician,,,1,2,14
Notre Dame,Geography,,,,0,2,
Malcolm Gladwell,People and Characters,Literature,,,1,2,16
renaissance,History,,,,0,2,11
noem my skollie,Language and Literature ,,,1,0,2,15
Mansa musa,People and Characters,Music,Artist,,1,2,10
"No Woman, No Cry",Music,Lyrics,,,1,2,16
Manatee,Animals,,,,0,2,7
say ma now,Culture,,,,1,2,10
o.r. tambo international airport,Geography,,,,0,2,
Marais Viljoen,People and Characters,Politician,,1,0,2,14
Oslo,Geography,City,Capital,,1,2,4
stokvel,Culture,,,1,1,2,7
Naked Mole-Rat,Animals,,,,0,2,14
Palace of Versailles,Geography,Landmarks,,,0,2,20
community,TV Show,,,,1,2,9
Marie Curie,People and Characters,,,,1,2,11
Ocelot,Animals,,,,0,2,6
Marilyn Monroe,People and Characters,,,,0,2,14
Mardi Gras,Events,,,,1,2,10
Mark fish,People and Characters,Sports,Soccer,1,1,2,9
Mark Ruffalo,People and Characters,Actor,,,1,2,12
Soviet Union,History,,,,0,2,12
Meryl Streep,People and Characters,Actor,,,0,2,12
michael buble,People and Characters,,,,0,2,13
Mickey Mantle,People and Characters,Sports,,,1,2,13
Miriam Makeba,People and Characters,Music,,,0,2,13
Mohamed Salah,People and Characters,Sports,Soccer,,1,2,13
Monkey D. Luffy,People and Characters,Anime,,,1,2,15
Pangea,Geography,Landmarks,,,0,2,6
Mother Teresa,People and Characters,,,,0,2,13
Mascara,Things,triplets,,,1,1,7
Massmart,Companies,,,,1,3,8
Mad Men,TV Show,,,,1,2,7
matchbox,Things,,,,0,1,8
Mowbray Suburbs,People and Characters,,,,0,2,15
Maxwell's Equation,Math and Science,,,,1,3,18
McDonald's,Companies,,,,1,1,10
Mechanical Keyboard,Technology,,,,0,2,19
Mocha,Food and Drink,,,,0,2,5
Memorial Day,Events,,,,1,2,12
Origin of Species,Language and Literature ,Book,,,0,2,17
MrBeast,People and Characters,Youtube,,,0,2,7
Takkies,Culture,,,1,1,2,7
Final Fantasy,Games,,,,0,2,13
Pride and Prejudice,Language and Literature ,Book,,,0,2,19
Pennsylvania,Geography,Places,,,0,2,12
Peru,Geography,Country,,,0,2,4
Muammar Gaddafi,People and Characters,Politician,,,0,2,15
Nadia Comaneci,People and Characters,Sports,GYmnastists,1,1,2,14
Nadine Gordimer,People and Characters,Politician,,,1,2,15
Natalie Portman,People and Characters,Actor,,,0,2,15
Nelly Furtado,People and Characters,Music,Artist,,1,2,13
Microphone,Things,,,,1,1,10
Microsoft Teams,Companies,,,1,0,2,15
Nicky Oppenheimer,People and Characters,,,,0,2,17
Peppermint Crisp,Food and Drink,,,,1,2,16
Grand Theft Auto,Games,,,,1,2,16
Oliver Tambo,People and Characters,Politician,,1,1,2,12
ozzy osbourne,People and Characters,,,,0,2,13
P. W. BOtha,People and Characters,Politician,,1,0,2,11
MMA,Sports,,,,0,1,3
Möbius Strip,Math and Science,,,,0,3,12
Sandman,Language and Literature ,Book,,,0,2,7
Pina Colada,Food and Drink,Drink,,,0,2,11
Pablo Picasso,People and Characters,,,,1,2,13
Momentum,Math and Science,Company,,,1,1,8
Prague,Geography,Country,,,0,2,6
Monex,Companies,,,,0,3,5
Patrice Motsepe,People and Characters,,,,1,2,15
Monkey Pox,Math and Science,,,,0,2,10
Hopscotch,Games,,,,1,2,9
Pyramids of Giza,Geography,Landmarks,,,0,2,16
MoParks,Companies,,,1,1,2,7
morse code,Technology,,,,1,2,10
Queenstown,Geography,,,,0,2,10
Platypus,Animals,,,,1,2,8
patricia de lille,People and Characters,Politician ,,,1,2,17
Olympiad,Events,,,,1,2,8
Mother's Day,Events,,,,1,1,12
Motherboard,Technology,,,,0,2,11
Santiago,Geography,City,,,1,2,8
Seoul,Geography,City,,,0,2,5
Shenzhen,Geography,City,,1,0,2,8
Sistine Chapel,Geography,Landmarks,,1,0,2,14
Paul Kagame,People and Characters,Politician,,,1,2,11
Potato Warras,Food and Drink,,,,1,2,13
baywatch,Movies,,,,1,1,8
Paul Levesque,People and Characters,Sports,,,1,2,13
Potjiekos,Food and Drink,,,1,0,2,9
MTN,Companies,,,,1,1,3
Hilary Duff,People and Characters,,,,1,2,11
Quentin Tarantino,People and Characters,Director,,,0,2,17
Tata ma chance! Tata ma millions,Culture,,,1,1,2,32
Madam & Eve,TV Show,,,1,1,2,11
Shining,Language and Literature ,Book,,,0,2,7
Party in the USA,Music,Lyrics,,,1,2,16
suez canal,Geography,Landmarks,,1,0,2,10
Rami Malek,People and Characters,Actor,,,0,2,10
RINGO STARR,People and Characters,Music,artist,,0,2,11
Space Race,History,Event,,,0,2,10
Naked Insurance,Companies,,,,0,1,15
Star-Nosed Mole,Animals,,,,0,2,15
Sweden,Geography,Country,,,0,2,6
Nanotechnology,Math and Science,,,,0,2,14
Spanish Flu,History,Event,,,0,2,11
Law and Order,TV Show,,,,1,2,13
sociology,Language and Literature ,,,,0,2,9
Naspers,Companies,,,1,1,2,7
Robert Mugabe,People and Characters,Politician,,,0,2,13
National Women's Day,Events,Holidays,,1,1,2,20
The Great Trek ,History,Event,,,0,2,15
Switzerland,Geography,Country,,,0,2,11
Robson Walton,People and Characters,Book,,,1,2,13
Roger Federer,People and Characters,Sports,Tennis,,0,2,13
Ronda Rousey,People and Characters,Sports,UFC,,0,2,12
MasterChef,TV Show,,,,1,2,10
Netcare,Companies,,,1,1,2,7
Netflix,Companies,,,,1,1,7
Togo,Geography,Country,,,0,2,4
Transkei,Geography,,,,0,2,8
New Year’s Day,Events,,,,0,1,14
New Year's Eve,Events,,,,1,1,14
Trench Town,Geography,Places,,1,0,2,11
Vietnam,Geography,Country,,,0,2,7
Newton's Second Law,Math and Science,,,,0,3,19
Nickel,Math and Science,,,,0,2,6
Saddam Hussein,People and Characters,Politician,,,0,2,14
Pumped up kicks ,Music,Lyrics,,,1,2,16
Pronutro,Food and Drink,,,,1,2,8
Nike,Companies,,,,0,1,4
Sam Smith,People and Characters,Music,,,0,2,9
Nitrogen,Math and Science,,,,0,1,8
Tokoloshe,Culture,,,1,1,2,9
Run Jozi,Music,Lyrics,,1,1,2,8
"Sugar, Spice and Everything Nice",Language and Literature ,,,,0,2,32
nokia ,Companies,,,,1,1,
Nokia 3310,Technology,Things,,,1,1,10
vie maak die jol vol,Culture,,,1,1,2,20
Muvhango,TV Show,,,1,1,2,8
Northern Lights,Nature,,,,0,2,15
wales,Geography,Country,,,1,1,5
antarctica,Geography,,,,0,1,10
Schabir Shaik,People and Characters,Politician,,,1,2,13
NSFAS,Companies,,,1,0,1,5
NVIDIA ,Companies,,,,1,2,7
Argentina,Geography,Country,,,0,1,9
obelisk,Things,,,,0,3,7
Ocean Basket,Companies,,,,1,1,
Weasel,Animals,,,,0,2,6
BOBCAT,Animals,,,,0,1,6
Oktoberfest,Events,,,,1,2,11
quiche,Food and Drink,,,,0,2,6
Old Mutual,Companies,,,,0,1,10
Serena Williams,People and Characters,Sports,Tennis,,0,2,15
The Fault in Our Stars,Language and Literature ,,,,1,2,22
Handball,Games,Culture,,,0,2,8
Beauty and the Beast,Movies,,,,1,1,20
Noot vir Noot,TV Show,,,1,1,2,13
say my name,Music,Lyrics,,,1,2,11
Bohemian Rhapsody,Movies,Music,,,1,1,17
Oppikoppi,Events,,,1,1,3,9
artic,Geography,,,,0,1,5
Treaty of Versailles,History,Event,,,0,2,20
The Girl on the Train,Language and Literature ,,,,0,2,21
One Piece,TV Show,Anime,,,1,2,9
Australia,Geography,Country,,,0,1,9
OTP,Technology,,,,0,2,3
Vietnam War,History,Wars,,,0,2,11
"the LION, the WITCH AND the WARDROBE",Language and Literature ,,,,0,2,36
oxidation,Math and Science,,,,0,2,9
Oxygen,Math and Science,,,,0,1,6
Prison Break,TV Show,,,,1,2,12
Sergio Mendez,People and Characters,Music,,,0,2,13
Shaka,People and Characters,,,,1,2,5
Shaquille O'Neal,People and Characters,Sports,Basketball,,0,2,16
Minecraft,Games,,,,1,2,9
radish,Food and Drink,,,,1,2,6
Padel,Sports,,,,1,1,5
voetstoots,Culture,,,1,1,2,10
Cinderella,Movies,,,,1,1,10
Cairo,Geography,City,,,0,1,5
Camps Bay,Geography,,,,0,1,9
Cape Town,Geography,City,,1,0,1,9
The Martian,Language and Literature ,,,,0,2,11
cape town harbour,Geography,,,,0,1,17
Giraffe,Animals,,,,0,1,7
Dark Knight ,Movies,,,,1,1,12
clifton,Geography,,,,0,1,7
Parkour,Sports,,,,0,2,7
Project Runway,TV Show,,,,1,2,14
Roosterkoek,Food and Drink,,,1,0,2,11
See both sides like Chanel,Music,Lyrics,,,1,2,26
Slash,People and Characters,Music,,,0,2,5
Steve Redgrave,People and Characters,Sports,,,1,2,14
Steven Spielberg,People and Characters,Director,,,0,2,16
Stone Cold Steve Austin,People and Characters,Sports,WWE,,0,2,23
gorilla,Animals,,,,0,1,7
pearl harbour,Events,,,,1,1,13
pedro's,Companies,South Africa,,1,0,2,7
Pegasus,Companies,,,,1,1,7
Sashimi,Food and Drink,Meal,,,0,2,7
Wall Street Crash,History,,,,0,2,17
Penicillin,Math and Science,,,,0,2,10
Devil's Peak,Geography,Landmarks,,,0,1,12
butternut soup,Food and Drink,,,,0,2,14
Pepsi,Companies,,,,0,1,5
The Midnight Library,Language and Literature ,,,,0,2,20
Uieslaai,Food and Drink,,,1,0,2,8
Durban,Geography,City,,1,1,1,6
Whiskey Sour,Food and Drink,Drink,,,0,2,12
Taliep Petersen,People and Characters,South Africa,,,1,2,15
tarzan and Jane,People and Characters,,,,0,2,15
Virus,Math and Science,,,,0,1,5
Tatjana Smith,People and Characters,Sports,,,1,2,13
Egypt,Geography,Country,,,0,1,5
The Subtle Art of Not Giving a F*ck,Language and Literature ,,,,0,2,35
White Russian,Food and Drink,Drink,,,0,2,13
Photosynthesis,Math and Science,,,,0,1,14
Silent NIGHt,Music,,,,1,2,12
Pick 'n Pay,Companies,,,,1,1,11
Pickleball,Sports,,,,1,2,10
Pictionary,Games,Boardgame,,,1,2,10
Thabo Mbeki,People and Characters,Politician,,,0,2,11
To Kill a Mockingbird,Language and Literature ,Book,,,0,2,21
Pillow fighting,Sports,,,,0,2,15
zucchini,Food and Drink,,,,1,2,8
Hippopotamus,Animals,,,,0,1,12
Eiffel Tower,Geography,Landmarks,,,0,1,12
Empire State Building,Geography,Landmarks,,,1,1,21
Red Dead Redemption,Games,,,,1,2,19
the apostles,People and Characters,,,,1,2,12
polymer,Math and Science,,,,0,2,7
The wright Brothers,People and Characters,,,,1,2,19
england,geography,,,,1,1,7
avocado,Food and Drink,,,,1,1,7
Blue Cheese,Food and Drink,,,,1,1,11
gauteng,Geography,,,1,0,1,7
Kangaroo,Animals,,,,0,1,8
pressure cooker,Things,,,,1,2,15
Germany,Geography,Country,,,0,1,7
Untamed,Language and Literature ,,,,0,2,7
Theresa May,People and Characters,Politician,,,0,2,11
Thomas Edison,People and Characters,,,,0,2,13
Timothée Chalamet,People and Characters,Actor,,,1,2,17
Despicable Me,Movies,,,,1,1,13
Real Housewives,TV Show,,,,0,2,15
Rick and Morty,TV Show,,,,1,2,14
Scooby-Doo,TV Show,,,,1,2,10
Boerewors,Food and Drink,,,1,1,1,9
PROOF OF STAKE,Technology,,,,1,3,14
Dune 2,Movies,,,,1,1,6
E.T. ,Movies,,,,1,1,5
mosquito,Animals,,,,0,1,8
Talking to the Moon,Music,Lyrics,,,0,2,19
Fight Club,Movies,,,,1,1,10
Golden Gate Bridge,Geography,Landmarks,,,1,1,18
Pythagorean Theorem,Math and Science,,,,0,2,19
Bite the bullet,Language and Literature ,,,,0,1,15
What the Frikkadel,Culture,,,1,1,2,18
quantum computing,Technology,,,,0,3,17
Grand Canyon,Geography,Landmarks,,,0,1,12
Sherlock,TV Show,,,,1,2,8
Tom Hanks,People and Characters,Actor,,,1,2,9
Cheddar cheese,Food and Drink,,,,1,1,14
Quidditch,Sports,,,,1,2,9
Tom Holland,People and Characters,Actor,,,1,2,11
Bumblebee,Animals,,,,0,1,9
Chicken Biltong,Food and Drink,,,1,1,1,15
Tony Blair,People and Characters,Politician,,,1,2,10
Rainforest,Nature,,,,1,1,10
Finding Nemo,Movies,,,,1,1,12
RAM,Technology,,,,0,1,3
Ramadan,Events,,,,1,1,7
Toto Wolf,People and Characters,Sports,F1,,0,2,9
rat king,Math and Science,,,1,0,2,8
tutankhamen,People and Characters,,,,0,2,11
Ray tracing,Technology,,,,1,3,11
Breaking the ice,Language and Literature ,,,,0,1,16
Sopranos,TV Show,,,,0,2,8
red rover,Games,,,,1,2,9
Risk,Games,,,,1,2,4
Peacock,Animals,,,,0,1,7
Russian Roulette,Games,,,,1,2,
Y2K,History,,,,1,2,3
renault,Companies,,,,1,2,
Frozen,Movies,,,,1,1,6
YELLOW RIVER FLOOD,History,Natural Disaster,,,0,2,18
Star Trek,TV Show,,,,1,2,9
Uzumaki Naruto,People and Characters,Anime,TV Show,1,0,2,14
Ring Light,Things,,,,0,1,10
Victor Matfield,People and Characters,Sports,Rugby,,1,2,15
Rio Carnival,Events,,,,0,2,12
The Elder Scrolls,Games,,,,1,2,17
brexit,History,,,,0,1,6
Vladimir Lenin,People and Characters,Politician,,,1,2,14
Wolfgang Amadeus Mozart,People and Characters,Music,Artist,,0,2,23
Woody Allen,People and Characters,Director,,,1,2,11
Godfather,Movies,,,,1,1,9
YoungstaCPT,People and Characters,Music,,,0,2,11
Great Wall of China,Geography,Landmarks,,,0,1,19
zapiro,People and Characters,,,,1,2,6
Zendaya,People and Characters,Actor,,,1,2,7
Yasis,Culture,,,1,1,2,5
chicken kebab,Food and Drink,,,,0,1,13
Rosh Hashanah,Events,,,,1,3,13
Royal Dutch Shell,Companies,,,1,0,3,17
Rubik's Cube,Things,,,,1,1,12
They not like us,Music,Lyrics,,,1,2,16
Greece,Geography,Country,,,0,1,6
Thunee,Games,,,,1,2,6
Zinedine Zidane,People and Characters,Sports,Soccer,,0,2,15
Zoe Saldana,People and Characters,,,,1,2,11
Angelina Jolie,People and Characters,Actor,,,0,1,14
barbie and ken,People and Characters,,,,0,1,14
ciabatta,Food and Drink,,,,0,1,8
Feta,Food and Drink,,,,1,1,4
Black Panther,People and Characters,,,,0,1,13
Saleh Bbq Tonight ,Companies,,,,0,2,18
Bryan Habana,People and Characters,Sports,Rugby,,0,1,12
carnivore,People and Characters,,,,0,1,9
India,Geography,Country,,,0,1,5
cheers,Language and Literature ,,,,1,1,6
Yebo yes,Culture,,,1,1,2,8
Sanlam,Companies,,,,1,1,6
Israel,Geography,Country,,,0,1,6
Italy,Geography,Country,,,0,1,5
"Father, Son, Holy Spirit",Language and Literature ,triplets,,,0,1,24
Harry Potter and the Sorcerer's Stone,Movies,,,,1,1,37
You mustn't push!,Culture,,,0,1,2,17
Gouda,Food and Drink,,,,0,1,5
Sasol,Companies,,,,0,1,5
satellite,Technology,,,,1,1,9
Satrix,Companies,,,,1,3,6
Johannesburg,Geography,City,,1,1,1,12
Saudi Aramco,Companies,,,1,1,3,12
Savanna,Nature,,,,0,1,7
saxophone,Things,,,,0,1,9
Zef,Culture,,,1,1,2,3
they were all yellow,Music,Lyrics,,,1,2,20
Charlize Theron,People and Characters,Actor,,1,0,1,15
Sceletium,Nature,South Africa,,1,0,2,9
Christian Bale,People and Characters,Actor,,,0,1,14
Stranger Things,TV Show,,,,1,2,15
Scorpions,Companies,Animals,,1,1,1,9
Cristiano Ronaldo,People and Characters,Sports,Soccer,1,1,1,17
praying mantis,Animals,,,,0,1,14
Section 33,Math and Science,,,,0,3,10
TKZee,Music,Artist,,1,1,2,5
Ted Talks,TV Show,,,,1,2,9
Selfie Stick,Things,,,,0,1,12
sellotape,Things,,,,1,1,9
Lesotho,Geography,Country,,1,1,1,7
Cyril Ramaphosa,People and Characters,Politician,,,0,1,15
donald duck,People and Characters,,,,0,1,11
watermelon sugar high,Music,Lyrics,,,1,2,21
Dwayne Johnson,People and Characters,Sports,WWE,,0,1,14
Gohan,People and Characters,Anime,,,1,1,5
Helen Zille,People and Characters,Politician,,1,1,1,11
Limpopo,Geography,,,1,0,1,7
COVID-19,History,Event,,,0,1,8
imagine dragons,People and Characters,Music,,,1,1,15
london,Geography,,,,0,1,
The Last Airbender,TV Show,,,,0,2,18
Fifty Shades of Grey,Language and Literature ,,,,0,1,20
hummus,Food and Drink,,,,1,1,6
Puma,Animals,,,,0,1,4
Shoprite,Companies,,,,1,1,8
High school musical 3,Movies,,,,1,1,21
Jurassic Park,Movies,,,,1,1,13
"What is love, baby don't hurt me",Music,Lyrics,,,1,2,32
Raccoon,Animals,,,,0,1,7
James Blunt,People and Characters,Music,Artist,,0,1,11
The Office,TV Show,,,,1,2,10
Sinkhole,Nature,,,,0,2,8
"You Are My Fire, My One Desire",Music,Lyrics,,,1,2,30
Long Walk to Freedom,Movies,South Africa,,1,1,1,20
Madrid,Geography,City,,,0,1,6
jamie oliver,People and Characters,,,,0,1,12
The Voice,TV Show,,,,0,2,9
Gone Girl,Language and Literature ,,,,0,1,9
The Wire,TV Show,,,,1,2,8
Slack,Companies,,,,1,2,5
jeep,People and Characters,,,,1,1,4
great gatsby,Language and Literature ,Book,,,1,1,12
Red Panda,Animals,,,,1,1,9
mr bones,Movies,,,,1,1,8
jalapeño,Food and Drink,,,,0,1,8
Jimi Hendrix,People and Characters,,,,0,1,12
Silverfish,Animals,,,,0,1,10
Soccer,Sports,,,,0,1,6
jack and the beanstalk,Language and Literature ,,,,0,1,22
Johnny Clegg,People and Characters,Music,Artist,1,1,1,12
Sloth,Animals,,,,1,1,5
Johnny Depp,People and Characters,Actor,,,1,1,11
Malaysia,Geography,Country,,,1,1,8
Julia Roberts,People and Characters,Actor,,,1,1,13
Top Chef,TV Show,,,,1,2,8
manchester,Geography,,,,0,1,
mars,Geography,,,,0,1,
Mexico,Geography,Country,,,1,1,6
True Detective,TV Show,,,,0,2,14
FIFA World Cup,History,South Africa,,,0,1,14
Freedom Charter,History,South Africa,,1,0,1,15
GBV,History,Event,,,0,1,3
Mexico City,Geography,City,,,0,1,11
Hiroshima,History,,,,0,1,9
Pulp Fiction,Movies,,,,0,1,12
Spotify,Companies,,,,0,1,7
Shrek 3,Movies,,,,1,1,7
St. Patrick's Day,Events,Holidays,,,1,2,17
Standard Bank,Companies,,,,1,1,13
X-Files,TV Show,,,,1,2,7
Slumdog Millionaire,Movies,,,,0,1,19
Snow Leopard,Animals,,,,0,1,12
Starlink,Technology,,,,0,3,8
Mount Everest,Geography,Landmarks,,,0,1,13
stenography,Things,,,,0,3,11
Spider-Man,Movies,,,,1,1,10
Star Wars,Movies,,,,1,1,9
jelly tots,Food and Drink,,,1,1,1,10
justin timberlake,People and Characters,Music,,,1,1,17
stethoscope,Things,,,,1,2,11
kaizer chiefs,People and Characters,,,,0,1,13
Kanye West,People and Characters,Music,Artist,,1,1,10
Keanu Reeves,People and Characters,Actor,,,1,1,12
Kobe Bryant,People and Characters,Sports,Basketball,,1,1,11
New Delhi,Geography,City,Capital,,0,1,9
Ag nee man,Culture,South Africa,,1,1,1,10
Lance Armstrong,People and Characters,Sports,,,1,1,15
New York,Geography,City,,,1,1,8
lord of the rings,Language and Literature ,Book,,,0,1,17
AL CAPONE,TV Show,,,,0,3,9
words with friends,Games,Boardgame,,,1,2,18
New Zealand,Geography,Country,,,0,1,11
Love Languages,Language and Literature ,,,,1,1,14
30 seconds ,Games,Boardgame,,1,1,1,11
Asimbonanga,Music,,,,1,3,11
LeBron James,People and Characters,Sports,Basketball,,1,1,12
Altered Carbon,TV Show,,,,1,3,14
Orania,Geography,Landmarks,,,0,1,6
Battlestar Galactica,TV Show,,,,1,3,20
pakistan,geography,,,,0,1,8
body is a wonderland,Music,Lyrics,,,1,3,20
swiss army knife,Things,,,,1,1,16
Paris,Geography,City,,,0,1,5
Cowboy Bebop,TV Show,Anime,,,1,3,12
Pluto,Geography,planet,,,1,1,5
Synchronized Swimming,Sports,,,,0,2,21
Table Tennis,Sports,,,,1,1,12
Taekwondo,Sports,,,,1,2,9
Portugal,Geography,Country,,,0,1,8
Boer maak 'n plan,Culture,,,1,1,1,17
Led Zeppelin,People and Characters,Music,Artist,,0,1,12
Caracara,Music,Lyrics,,,0,3,8
tamagotchi,Things,,,,1,1,10
Leonardo DiCaprio,People and Characters,Actor,,,0,1,17
Boet,Culture,,,1,1,1,4
Lewis Hamilton,People and Characters,Sports,F1,,1,1,14
Macbeth,Language and Literature ,Plays,,,0,1,7
Curb Your Enthusiasm,TV Show,,,,1,3,20
